country,variant,freq,year,populationgrowthrate
76,estimates,5yearly,1950,2.955
76,estimates,5yearly,1955,2.865
76,estimates,5yearly,1960,2.906
76,estimates,5yearly,1965,2.65
76,estimates,5yearly,1970,2.424
76,estimates,5yearly,1975,2.372
76,estimates,5yearly,1980,2.263
76,estimates,5yearly,1985,1.921
76,estimates,5yearly,1990,1.662
76,estimates,5yearly,1995,1.54
76,estimates,5yearly,2000,1.285
76,estimates,5yearly,2005,1.03
76,estimates,5yearly,2010,0.91
76,constant_fertility,5yearly,2015,0.811
76,constant_mortality,5yearly,2015,0.709
76,high_variant,5yearly,2015,0.948
76,instant_replacement,5yearly,2015,1.058
76,low_variant,5yearly,2015,0.556
76,medium_variant,5yearly,2015,0.753
76,momentum,5yearly,2015,1.017
76,no_change,5yearly,2015,0.767
76,zero_migration,5yearly,2015,0.75
76,constant_fertility,5yearly,2020,0.689
76,constant_mortality,5yearly,2020,0.513
76,high_variant,5yearly,2020,0.887
76,instant_replacement,5yearly,2020,0.913
76,low_variant,5yearly,2020,0.302
76,medium_variant,5yearly,2020,0.599
76,momentum,5yearly,2020,0.835
76,no_change,5yearly,2020,0.604
76,zero_migration,5yearly,2020,0.596
76,constant_fertility,5yearly,2025,0.555
76,constant_mortality,5yearly,2025,0.33
76,high_variant,5yearly,2025,0.788
76,instant_replacement,5yearly,2025,0.761
76,low_variant,5yearly,2025,0.105
76,medium_variant,5yearly,2025,0.458
76,momentum,5yearly,2025,0.648
76,no_change,5yearly,2025,0.429
76,zero_migration,5yearly,2025,0.455
76,constant_fertility,5yearly,2030,0.425
76,constant_mortality,5yearly,2030,0.159
76,high_variant,5yearly,2030,0.644
76,instant_replacement,5yearly,2030,0.63
76,low_variant,5yearly,2030,-0.014
76,medium_variant,5yearly,2030,0.328
76,momentum,5yearly,2030,0.484
76,no_change,5yearly,2030,0.259
76,zero_migration,5yearly,2030,0.327
76,constant_fertility,5yearly,2035,0.313
76,constant_mortality,5yearly,2035,-0.002
76,high_variant,5yearly,2035,0.538
76,instant_replacement,5yearly,2035,0.536
76,low_variant,5yearly,2035,-0.144
76,medium_variant,5yearly,2035,0.208
76,momentum,5yearly,2035,0.357
76,no_change,5yearly,2035,0.107
76,zero_migration,5yearly,2035,0.207
76,constant_fertility,5yearly,2040,0.211
76,constant_mortality,5yearly,2040,-0.152
76,high_variant,5yearly,2040,0.469
76,instant_replacement,5yearly,2040,0.47
76,low_variant,5yearly,2040,-0.286
76,medium_variant,5yearly,2040,0.097
76,momentum,5yearly,2040,0.266
76,no_change,5yearly,2040,-0.031
76,zero_migration,5yearly,2040,0.095
76,constant_fertility,5yearly,2045,0.115
76,constant_mortality,5yearly,2045,-0.288
76,high_variant,5yearly,2045,0.43
76,instant_replacement,5yearly,2045,0.421
76,low_variant,5yearly,2045,-0.436
76,medium_variant,5yearly,2045,-0.003
76,momentum,5yearly,2045,0.198
76,no_change,5yearly,2045,-0.159
76,zero_migration,5yearly,2045,-0.005
76,constant_fertility,5yearly,2050,0.023
76,constant_mortality,5yearly,2050,-0.414
76,high_variant,5yearly,2050,0.395
76,instant_replacement,5yearly,2050,0.367
76,low_variant,5yearly,2050,-0.59
76,medium_variant,5yearly,2050,-0.099
76,momentum,5yearly,2050,0.132
76,no_change,5yearly,2050,-0.277
76,zero_migration,5yearly,2050,-0.101
76,constant_fertility,5yearly,2055,-0.069
76,constant_mortality,5yearly,2055,-0.528
