country,variant,freq,year,populationgrowthrate
104,estimates,5yearly,1950,1.908
104,estimates,5yearly,1955,2.128
104,estimates,5yearly,1960,2.17
104,estimates,5yearly,1965,2.406
104,estimates,5yearly,1970,2.385
104,estimates,5yearly,1975,2.315
104,estimates,5yearly,1980,2.185
104,estimates,5yearly,1985,1.75
104,estimates,5yearly,1990,1.246
104,estimates,5yearly,1995,1.28
104,estimates,5yearly,2000,1.01
104,estimates,5yearly,2005,0.679
104,estimates,5yearly,2010,0.877
104,constant_fertility,5yearly,2015,0.984
104,constant_mortality,5yearly,2015,0.868
104,high_variant,5yearly,2015,1.084
104,instant_replacement,5yearly,2015,0.9
104,low_variant,5yearly,2015,0.709
104,medium_variant,5yearly,2015,0.897
104,momentum,5yearly,2015,0.922
104,no_change,5yearly,2015,0.954
104,zero_migration,5yearly,2015,0.936
104,constant_fertility,5yearly,2020,0.945
104,constant_mortality,5yearly,2020,0.728
104,high_variant,5yearly,2020,1.074
104,instant_replacement,5yearly,2020,0.853
104,low_variant,5yearly,2020,0.485
104,medium_variant,5yearly,2020,0.785
104,momentum,5yearly,2020,0.86
104,no_change,5yearly,2020,0.887
104,zero_migration,5yearly,2020,0.823
104,constant_fertility,5yearly,2025,0.874
104,constant_mortality,5yearly,2025,0.577
104,high_variant,5yearly,2025,1.01
104,instant_replacement,5yearly,2025,0.779
104,low_variant,5yearly,2025,0.287
104,medium_variant,5yearly,2025,0.661
104,momentum,5yearly,2025,0.767
104,no_change,5yearly,2025,0.79
104,zero_migration,5yearly,2025,0.698
104,constant_fertility,5yearly,2030,0.763
104,constant_mortality,5yearly,2030,0.401
104,high_variant,5yearly,2030,0.844
104,instant_replacement,5yearly,2030,0.664
104,low_variant,5yearly,2030,0.137
104,medium_variant,5yearly,2030,0.508
104,momentum,5yearly,2030,0.636
104,no_change,5yearly,2030,0.655
104,zero_migration,5yearly,2030,0.545
104,constant_fertility,5yearly,2035,0.641
104,constant_mortality,5yearly,2035,0.219
104,high_variant,5yearly,2035,0.692
104,instant_replacement,5yearly,2035,0.527
104,low_variant,5yearly,2035,-0.034
104,medium_variant,5yearly,2035,0.347
104,momentum,5yearly,2035,0.485
104,no_change,5yearly,2035,0.513
104,zero_migration,5yearly,2035,0.384
104,constant_fertility,5yearly,2040,0.545
104,constant_mortality,5yearly,2040,0.048
104,high_variant,5yearly,2040,0.585
104,instant_replacement,5yearly,2040,0.401
104,low_variant,5yearly,2040,-0.217
104,medium_variant,5yearly,2040,0.199
104,momentum,5yearly,2040,0.346
104,no_change,5yearly,2040,0.395
104,zero_migration,5yearly,2040,0.237
104,constant_fertility,5yearly,2045,0.483
104,constant_mortality,5yearly,2045,-0.093
104,high_variant,5yearly,2045,0.534
104,instant_replacement,5yearly,2045,0.312
104,low_variant,5yearly,2045,-0.395
104,medium_variant,5yearly,2045,0.082
104,momentum,5yearly,2045,0.246
104,no_change,5yearly,2045,0.312
104,zero_migration,5yearly,2045,0.12
104,constant_fertility,5yearly,2050,0.448
104,constant_mortality,5yearly,2050,-0.204
104,high_variant,5yearly,2050,0.517
104,instant_replacement,5yearly,2050,0.259
104,low_variant,5yearly,2050,-0.558
104,medium_variant,5yearly,2050,-0.008
104,momentum,5yearly,2050,0.185
104,no_change,5yearly,2050,0.259
104,zero_migration,5yearly,2050,0.029
104,constant_fertility,5yearly,2055,0.427
104,constant_mortality,5yearly,2055,-0.299
104,high_variant,5yearly,2055,0.497
104,instant_replacement,5yearly,2055,0.225
104,low_variant,5yearly,2055,-0.702
104,medium_variant,5yearly,2055,-0.082
104,momentum,5yearly,2055,0.145
104,no_change,5yearly,2055,0.221
104,zero_migration,5yearly,2055,-0.047
104,constant_fertility,5yearly,2060,0.408
104,constant_mortality,5yearly,2060,-0.39
104,high_variant,5yearly,2060,0.462
104,instant_replacement,5yearly,2060,0.191
104,low_variant,5yearly,2060,-0.83
104,medium_variant,5yearly,2060,-0.152
104,momentum,5yearly,2060,0.103
104,no_change,5yearly,2060,0.185
