country,variant,freq,year,populationgrowthrate
729,estimates,5yearly,1950,2.66
729,estimates,5yearly,1955,2.829
729,estimates,5yearly,1960,3.011
729,estimates,5yearly,1965,3.18
729,estimates,5yearly,1970,3.33
729,estimates,5yearly,1975,3.556
729,estimates,5yearly,1980,3.417
729,estimates,5yearly,1985,3.152
729,estimates,5yearly,1990,3.585
729,estimates,5yearly,1995,2.455
729,estimates,5yearly,2000,2.521
729,estimates,5yearly,2005,2.13
729,estimates,5yearly,2010,2.337
729,constant_fertility,5yearly,2015,2.619
729,constant_mortality,5yearly,2015,2.335
729,high_variant,5yearly,2015,2.547
729,instant_replacement,5yearly,2015,0.939
729,low_variant,5yearly,2015,2.221
729,medium_variant,5yearly,2015,2.384
729,momentum,5yearly,2015,1.053
729,no_change,5yearly,2015,2.569
729,zero_migration,5yearly,2015,2.515
729,constant_fertility,5yearly,2020,2.783
729,constant_mortality,5yearly,2020,2.272
729,high_variant,5yearly,2020,2.605
729,instant_replacement,5yearly,2020,1.165
729,low_variant,5yearly,2020,2.112
729,medium_variant,5yearly,2020,2.362
729,momentum,5yearly,2020,1.169
729,no_change,5yearly,2020,2.69
729,zero_migration,5yearly,2020,2.396
729,constant_fertility,5yearly,2025,2.808
729,constant_mortality,5yearly,2025,2.128
729,high_variant,5yearly,2025,2.54
729,instant_replacement,5yearly,2025,1.264
729,low_variant,5yearly,2025,1.95
729,medium_variant,5yearly,2025,2.253
729,momentum,5yearly,2025,1.251
729,no_change,5yearly,2025,2.678
729,zero_migration,5yearly,2025,2.278
729,constant_fertility,5yearly,2030,2.786
729,constant_mortality,5yearly,2030,1.972
729,high_variant,5yearly,2030,2.393
729,instant_replacement,5yearly,2030,1.303
729,low_variant,5yearly,2030,1.838
729,medium_variant,5yearly,2030,2.127
729,momentum,5yearly,2030,1.271
729,no_change,5yearly,2030,2.623
729,zero_migration,5yearly,2030,2.143
729,constant_fertility,5yearly,2035,2.755
729,constant_mortality,5yearly,2035,1.799
729,high_variant,5yearly,2035,2.248
729,instant_replacement,5yearly,2035,1.232
729,low_variant,5yearly,2035,1.696
729,medium_variant,5yearly,2035,1.984
729,momentum,5yearly,2035,1.177
