country,variant,freq,year,populationgrowthrate
204,estimates,5yearly,1950,0.424
204,estimates,5yearly,1955,1.082
204,estimates,5yearly,1960,1.586
204,estimates,5yearly,1965,2.022
204,estimates,5yearly,1970,2.287
204,estimates,5yearly,1975,2.593
204,estimates,5yearly,1980,2.813
204,estimates,5yearly,1985,3.031
204,estimates,5yearly,1990,3.415
204,estimates,5yearly,1995,3.014
204,estimates,5yearly,2000,3.013
204,estimates,5yearly,2005,2.838
204,estimates,5yearly,2010,2.789
204,constant_fertility,5yearly,2015,2.944
204,constant_mortality,5yearly,2015,2.666
204,high_variant,5yearly,2015,2.891
204,instant_replacement,5yearly,2015,1.061
204,low_variant,5yearly,2015,2.568
204,medium_variant,5yearly,2015,2.73
204,momentum,5yearly,2015,1.056
204,no_change,5yearly,2015,2.879
204,zero_migration,5yearly,2015,2.749
204,constant_fertility,5yearly,2020,2.994
204,constant_mortality,5yearly,2020,2.496
204,high_variant,5yearly,2020,2.844
204,instant_replacement,5yearly,2020,1.232
204,low_variant,5yearly,2020,2.359
204,medium_variant,5yearly,2020,2.605
204,momentum,5yearly,2020,1.215
204,no_change,5yearly,2020,2.881
204,zero_migration,5yearly,2020,2.621
204,constant_fertility,5yearly,2025,3.003
204,constant_mortality,5yearly,2025,2.333
204,high_variant,5yearly,2025,2.754
204,instant_replacement,5yearly,2025,1.352
204,low_variant,5yearly,2025,2.18
204,medium_variant,5yearly,2025,2.475
204,momentum,5yearly,2025,1.323
204,no_change,5yearly,2025,2.855
204,zero_migration,5yearly,2025,2.488
204,constant_fertility,5yearly,2030,2.993
204,constant_mortality,5yearly,2030,2.169
204,high_variant,5yearly,2030,2.6
204,instant_replacement,5yearly,2030,1.392
204,low_variant,5yearly,2030,2.059
204,medium_variant,5yearly,2030,2.34
204,momentum,5yearly,2030,1.347
204,no_change,5yearly,2030,2.813
204,zero_migration,5yearly,2030,2.351
204,constant_fertility,5yearly,2035,2.988
204,constant_mortality,5yearly,2035,2.004
204,high_variant,5yearly,2035,2.473
204,instant_replacement,5yearly,2035,1.264
204,low_variant,5yearly,2035,1.912
204,medium_variant,5yearly,2035,2.203
204,momentum,5yearly,2035,1.202
204,no_change,5yearly,2035,2.777
204,zero_migration,5yearly,2035,2.211
204,constant_fertility,5yearly,2040,3.001
204,constant_mortality,5yearly,2040,1.832
204,high_variant,5yearly,2040,2.368
204,instant_replacement,5yearly,2040,0.99
204,low_variant,5yearly,2040,1.732
204,medium_variant,5yearly,2040,2.06
204,momentum,5yearly,2040,0.912
204,no_change,5yearly,2040,2.758
204,zero_migration,5yearly,2040,2.067
204,constant_fertility,5yearly,2045,3.026
204,constant_mortality,5yearly,2045,1.662
204,high_variant,5yearly,2045,2.273
204,instant_replacement,5yearly,2045,0.737
204,low_variant,5yearly,2045,1.544
204,medium_variant,5yearly,2045,1.918
204,momentum,5yearly,2045,0.648
204,no_change,5yearly,2045,2.751
204,zero_migration,5yearly,2045,1.925
204,constant_fertility,5yearly,2050,3.049
204,constant_mortality,5yearly,2050,1.501
204,high_variant,5yearly,2050,2.172
204,instant_replacement,5yearly,2050,0.616
204,low_variant,5yearly,2050,1.371
204,medium_variant,5yearly,2050,1.783
204,momentum,5yearly,2050,0.522
204,no_change,5yearly,2050,2.744
204,zero_migration,5yearly,2050,1.789
204,constant_fertility,5yearly,2055,3.064
204,constant_mortality,5yearly,2055,1.347
204,high_variant,5yearly,2055,2.057
204,instant_replacement,5yearly,2055,0.575
204,low_variant,5yearly,2055,1.216
204,medium_variant,5yearly,2055,1.651
204,momentum,5yearly,2055,0.479
204,no_change,5yearly,2055,2.735
204,zero_migration,5yearly,2055,1.656
204,constant_fertility,5yearly,2060,3.078
204,constant_mortality,5yearly,2060,1.2
204,high_variant,5yearly,2060,1.944
204,instant_replacement,5yearly,2060,0.518
204,low_variant,5yearly,2060,1.074
204,medium_variant,5yearly,2060,1.527
