country,variant,freq,year,crudedeathrateper1000population
180,estimates,5yearly,1950,25.34
180,estimates,5yearly,1955,23.387
180,estimates,5yearly,1960,22.327
180,estimates,5yearly,1965,21.177
180,estimates,5yearly,1970,19.731
180,estimates,5yearly,1975,19.093
180,estimates,5yearly,1980,17.998
180,estimates,5yearly,1985,17.206
180,estimates,5yearly,1990,16.287
180,estimates,5yearly,1995,16.76
180,estimates,5yearly,2000,14.741
180,estimates,5yearly,2005,12.457
180,estimates,5yearly,2010,10.87
180,constant_fertility,5yearly,2015,9.733
180,constant_mortality,5yearly,2015,10.687
180,high_variant,5yearly,2015,9.678
180,instant_replacement,5yearly,2015,8.097
180,low_variant,5yearly,2015,9.481
180,medium_variant,5yearly,2015,9.58
180,momentum,5yearly,2015,9.016
180,no_change,5yearly,2015,10.864
180,zero_migration,5yearly,2015,9.58
180,constant_fertility,5yearly,2020,8.71
180,constant_mortality,5yearly,2020,10.498
180,high_variant,5yearly,2020,8.568
180,instant_replacement,5yearly,2020,7.493
180,low_variant,5yearly,2020,8.327
180,medium_variant,5yearly,2020,8.449
180,momentum,5yearly,2020,9.134
180,no_change,5yearly,2020,10.862
180,zero_migration,5yearly,2020,8.449
180,constant_fertility,5yearly,2025,7.786
180,constant_mortality,5yearly,2025,10.364
180,high_variant,5yearly,2025,7.603
180,instant_replacement,5yearly,2025,7.374
180,low_variant,5yearly,2025,7.424
180,medium_variant,5yearly,2025,7.516
180,momentum,5yearly,2025,9.802
180,no_change,5yearly,2025,10.856
180,zero_migration,5yearly,2025,7.516
180,constant_fertility,5yearly,2030,6.961
180,constant_mortality,5yearly,2030,10.273
180,high_variant,5yearly,2030,6.778
180,instant_replacement,5yearly,2030,7.246
180,low_variant,5yearly,2030,6.74
180,medium_variant,5yearly,2030,6.759
180,momentum,5yearly,2030,10.417
180,no_change,5yearly,2030,10.838
180,zero_migration,5yearly,2030,6.759
180,constant_fertility,5yearly,2035,6.261
180,constant_mortality,5yearly,2035,10.217
180,high_variant,5yearly,2035,6.142
180,instant_replacement,5yearly,2035,7.06
180,low_variant,5yearly,2035,6.223
180,medium_variant,5yearly,2035,6.179
180,momentum,5yearly,2035,10.787
180,no_change,5yearly,2035,10.814
180,zero_migration,5yearly,2035,6.179
180,constant_fertility,5yearly,2040,5.672
180,constant_mortality,5yearly,2040,10.2
180,high_variant,5yearly,2040,5.665
180,instant_replacement,5yearly,2040,6.959
180,low_variant,5yearly,2040,5.853
180,medium_variant,5yearly,2040,5.75
180,momentum,5yearly,2040,11.061
180,no_change,5yearly,2040,10.794
180,zero_migration,5yearly,2040,5.751
180,constant_fertility,5yearly,2045,5.179
180,constant_mortality,5yearly,2045,10.247
