country,variant,freq,year,crudedeathrateper1000population
524,estimates,5yearly,1950,28.744
524,estimates,5yearly,1955,28.38
524,estimates,5yearly,1960,26.545
524,estimates,5yearly,1965,23.86
524,estimates,5yearly,1970,21.468
524,estimates,5yearly,1975,19.329
524,estimates,5yearly,1980,16.866
524,estimates,5yearly,1985,14.289
524,estimates,5yearly,1990,11.62
524,estimates,5yearly,1995,9.404
524,estimates,5yearly,2000,7.823
524,estimates,5yearly,2005,6.954
524,estimates,5yearly,2010,6.486
524,constant_fertility,5yearly,2015,6.259
524,constant_mortality,5yearly,2015,6.937
524,high_variant,5yearly,2015,6.263
524,instant_replacement,5yearly,2015,6.241
524,low_variant,5yearly,2015,6.202
524,medium_variant,5yearly,2015,6.232
524,momentum,5yearly,2015,6.938
524,no_change,5yearly,2015,6.976
524,zero_migration,5yearly,2015,6.216
524,constant_fertility,5yearly,2020,6.105
524,constant_mortality,5yearly,2020,7.38
524,high_variant,5yearly,2020,6.101
524,instant_replacement,5yearly,2020,6.127
524,low_variant,5yearly,2020,6.155
524,medium_variant,5yearly,2020,6.127
524,momentum,5yearly,2020,7.34
524,no_change,5yearly,2020,7.384
524,zero_migration,5yearly,2020,6.072
524,constant_fertility,5yearly,2025,6.036
524,constant_mortality,5yearly,2025,7.838
524,high_variant,5yearly,2025,6.024
524,instant_replacement,5yearly,2025,6.102
524,low_variant,5yearly,2025,6.296
524,medium_variant,5yearly,2025,6.155
524,momentum,5yearly,2025,7.686
524,no_change,5yearly,2025,7.743
524,zero_migration,5yearly,2025,6.054
524,constant_fertility,5yearly,2030,6.043
524,constant_mortality,5yearly,2030,8.332
524,high_variant,5yearly,2030,6.023
524,instant_replacement,5yearly,2030,6.152
524,low_variant,5yearly,2030,6.572
524,medium_variant,5yearly,2030,6.282
524,momentum,5yearly,2030,8.015
524,no_change,5yearly,2030,8.094
524,zero_migration,5yearly,2030,6.131
524,constant_fertility,5yearly,2035,6.121
524,constant_mortality,5yearly,2035,8.912
524,high_variant,5yearly,2035,6.113
524,instant_replacement,5yearly,2035,6.275
524,low_variant,5yearly,2035,6.939
524,medium_variant,5yearly,2035,6.496
524,momentum,5yearly,2035,8.4
524,no_change,5yearly,2035,8.502
524,zero_migration,5yearly,2035,6.293
524,constant_fertility,5yearly,2040,6.273
524,constant_mortality,5yearly,2040,9.64
524,high_variant,5yearly,2040,6.289
524,instant_replacement,5yearly,2040,6.485
524,low_variant,5yearly,2040,7.434
524,medium_variant,5yearly,2040,6.813
524,momentum,5yearly,2040,8.898
524,no_change,5yearly,2040,9.009
524,zero_migration,5yearly,2040,6.556
524,constant_fertility,5yearly,2045,6.506
524,constant_mortality,5yearly,2045,10.562
524,high_variant,5yearly,2045,6.552
524,instant_replacement,5yearly,2045,6.797
524,low_variant,5yearly,2045,8.113
524,medium_variant,5yearly,2045,7.261
524,momentum,5yearly,2045,9.524
524,no_change,5yearly,2045,9.628
524,zero_migration,5yearly,2045,6.94
524,constant_fertility,5yearly,2050,6.817
524,constant_mortality,5yearly,2050,11.686
524,high_variant,5yearly,2050,6.895
524,instant_replacement,5yearly,2050,7.205
524,low_variant,5yearly,2050,8.996
524,medium_variant,5yearly,2050,7.841
524,momentum,5yearly,2050,10.26
524,no_change,5yearly,2050,10.345
524,zero_migration,5yearly,2050,7.442
524,constant_fertility,5yearly,2055,7.218
524,constant_mortality,5yearly,2055,12.994
524,high_variant,5yearly,2055,7.332
524,instant_replacement,5yearly,2055,7.718
524,low_variant,5yearly,2055,10.124
524,medium_variant,5yearly,2055,8.574
524,momentum,5yearly,2055,11.078
524,no_change,5yearly,2055,11.138
524,zero_migration,5yearly,2055,8.081
524,constant_fertility,5yearly,2060,7.682
524,constant_mortality,5yearly,2060,14.471
524,high_variant,5yearly,2060,7.842
524,instant_replacement,5yearly,2060,8.314
524,low_variant,5yearly,2060,11.494
524,medium_variant,5yearly,2060,9.441
524,momentum,5yearly,2060,11.957
