country,variant,freq,year,crudedeathrateper1000population
498,estimates,5yearly,1950,14.136
498,estimates,5yearly,1955,12.405
498,estimates,5yearly,1960,10.967
498,estimates,5yearly,1965,9.702
498,estimates,5yearly,1970,9.618
498,estimates,5yearly,1975,10.238
498,estimates,5yearly,1980,11.219
498,estimates,5yearly,1985,10.201
498,estimates,5yearly,1990,10.787
498,estimates,5yearly,1995,11.71
498,estimates,5yearly,2000,11.655
498,estimates,5yearly,2005,12.186
498,estimates,5yearly,2010,11.354
498,constant_fertility,5yearly,2015,11.655
498,constant_mortality,5yearly,2015,12.136
498,high_variant,5yearly,2015,11.626
498,instant_replacement,5yearly,2015,11.55
498,low_variant,5yearly,2015,11.69
498,medium_variant,5yearly,2015,11.658
498,momentum,5yearly,2015,12.012
498,no_change,5yearly,2015,12.133
498,zero_migration,5yearly,2015,11.637
498,constant_fertility,5yearly,2020,11.928
498,constant_mortality,5yearly,2020,12.871
498,high_variant,5yearly,2020,11.769
498,instant_replacement,5yearly,2020,11.442
498,low_variant,5yearly,2020,12.109
498,medium_variant,5yearly,2020,11.936
498,momentum,5yearly,2020,12.293
498,no_change,5yearly,2020,12.861
498,zero_migration,5yearly,2020,11.877
498,constant_fertility,5yearly,2025,12.604
498,constant_mortality,5yearly,2025,14.001
498,high_variant,5yearly,2025,12.232
498,instant_replacement,5yearly,2025,11.731
498,low_variant,5yearly,2025,12.979
498,medium_variant,5yearly,2025,12.593
498,momentum,5yearly,2025,12.947
498,no_change,5yearly,2025,14.011
498,zero_migration,5yearly,2025,12.487
498,constant_fertility,5yearly,2030,13.615
498,constant_mortality,5yearly,2030,15.493
498,high_variant,5yearly,2030,12.957
498,instant_replacement,5yearly,2030,12.327
498,low_variant,5yearly,2030,14.21
498,medium_variant,5yearly,2030,13.553
498,momentum,5yearly,2030,13.923
498,no_change,5yearly,2030,15.56
498,zero_migration,5yearly,2030,13.387
498,constant_fertility,5yearly,2035,14.728
498,constant_mortality,5yearly,2035,17.085
498,high_variant,5yearly,2035,13.734
498,instant_replacement,5yearly,2035,12.972
498,low_variant,5yearly,2035,15.568
498,medium_variant,5yearly,2035,14.595
498,momentum,5yearly,2035,14.928
498,no_change,5yearly,2035,17.237
498,zero_migration,5yearly,2035,14.354
498,constant_fertility,5yearly,2040,15.695
498,constant_mortality,5yearly,2040,18.374
498,high_variant,5yearly,2040,14.288
498,instant_replacement,5yearly,2040,13.373
498,low_variant,5yearly,2040,16.803
498,medium_variant,5yearly,2040,15.455
498,momentum,5yearly,2040,15.545
498,no_change,5yearly,2040,18.657
498,zero_migration,5yearly,2040,15.13
498,constant_fertility,5yearly,2045,16.475
498,constant_mortality,5yearly,2045,19.406
