country,variant,freq,year,crudedeathrateper1000population
214,estimates,5yearly,1950,20.548
214,estimates,5yearly,1955,17.598
214,estimates,5yearly,1960,14.548
214,estimates,5yearly,1965,11.839
214,estimates,5yearly,1970,9.676
214,estimates,5yearly,1975,8.299
214,estimates,5yearly,1980,7.461
214,estimates,5yearly,1985,6.649
214,estimates,5yearly,1990,6.045
214,estimates,5yearly,1995,5.98
214,estimates,5yearly,2000,5.993
214,estimates,5yearly,2005,5.988
214,estimates,5yearly,2010,6.04
214,constant_fertility,5yearly,2015,6.151
214,constant_mortality,5yearly,2015,6.466
214,high_variant,5yearly,2015,6.157
214,instant_replacement,5yearly,2015,6.124
214,low_variant,5yearly,2015,6.124
214,medium_variant,5yearly,2015,6.141
214,momentum,5yearly,2015,6.402
214,no_change,5yearly,2015,6.479
214,zero_migration,5yearly,2015,6.1
214,constant_fertility,5yearly,2020,6.296
214,constant_mortality,5yearly,2020,6.948
214,high_variant,5yearly,2020,6.278
214,instant_replacement,5yearly,2020,6.372
214,low_variant,5yearly,2020,6.36
214,medium_variant,5yearly,2020,6.318
214,momentum,5yearly,2020,6.895
214,no_change,5yearly,2020,6.933
214,zero_migration,5yearly,2020,6.221
214,constant_fertility,5yearly,2025,6.464
214,constant_mortality,5yearly,2025,7.498
214,high_variant,5yearly,2025,6.418
214,instant_replacement,5yearly,2025,6.649
214,low_variant,5yearly,2025,6.708
214,medium_variant,5yearly,2025,6.558
214,momentum,5yearly,2025,7.412
214,no_change,5yearly,2025,7.412
214,zero_migration,5yearly,2025,6.394
214,constant_fertility,5yearly,2030,6.67
214,constant_mortality,5yearly,2030,8.121
214,high_variant,5yearly,2030,6.602
214,instant_replacement,5yearly,2030,6.965
214,low_variant,5yearly,2030,7.164
214,medium_variant,5yearly,2030,6.868
214,momentum,5yearly,2030,7.957
214,no_change,5yearly,2030,7.922
214,zero_migration,5yearly,2030,6.632
214,constant_fertility,5yearly,2035,6.895
214,constant_mortality,5yearly,2035,8.809
214,high_variant,5yearly,2035,6.831
214,instant_replacement,5yearly,2035,7.311
214,low_variant,5yearly,2035,7.69
214,medium_variant,5yearly,2035,7.232
214,momentum,5yearly,2035,8.531
214,no_change,5yearly,2035,8.452
214,zero_migration,5yearly,2035,6.921
214,constant_fertility,5yearly,2040,7.134
214,constant_mortality,5yearly,2040,9.543
214,high_variant,5yearly,2040,7.091
214,instant_replacement,5yearly,2040,7.697
214,low_variant,5yearly,2040,8.294
214,medium_variant,5yearly,2040,7.647
214,momentum,5yearly,2040,9.133
214,no_change,5yearly,2040,8.976
214,zero_migration,5yearly,2040,7.259
214,constant_fertility,5yearly,2045,7.363
214,constant_mortality,5yearly,2045,10.305
214,high_variant,5yearly,2045,7.354
214,instant_replacement,5yearly,2045,8.113
214,low_variant,5yearly,2045,8.983
214,medium_variant,5yearly,2045,8.099
214,momentum,5yearly,2045,9.75
214,no_change,5yearly,2045,9.465
