country,variant,freq,year,crudedeathrateper1000population
332,estimates,5yearly,1950,26.515
332,estimates,5yearly,1955,23.618
332,estimates,5yearly,1960,21.093
332,estimates,5yearly,1965,18.654
332,estimates,5yearly,1970,17.081
332,estimates,5yearly,1975,16.115
332,estimates,5yearly,1980,15.579
332,estimates,5yearly,1985,13.843
332,estimates,5yearly,1990,12.439
332,estimates,5yearly,1995,11.285
332,estimates,5yearly,2000,10.561
332,estimates,5yearly,2005,9.681
332,estimates,5yearly,2010,8.865
332,constant_fertility,5yearly,2015,8.617
332,constant_mortality,5yearly,2015,9.124
332,high_variant,5yearly,2015,8.611
332,instant_replacement,5yearly,2015,8.394
332,low_variant,5yearly,2015,8.47
332,medium_variant,5yearly,2015,8.541
332,momentum,5yearly,2015,8.906
332,no_change,5yearly,2015,9.212
332,zero_migration,5yearly,2015,8.483
332,constant_fertility,5yearly,2020,8.412
332,constant_mortality,5yearly,2020,9.409
332,high_variant,5yearly,2020,8.395
332,instant_replacement,5yearly,2020,8.343
332,low_variant,5yearly,2020,8.283
332,medium_variant,5yearly,2020,8.34
332,momentum,5yearly,2020,9.293
332,no_change,5yearly,2020,9.519
332,zero_migration,5yearly,2020,8.24
332,constant_fertility,5yearly,2025,8.257
332,constant_mortality,5yearly,2025,9.756
332,high_variant,5yearly,2025,8.246
332,instant_replacement,5yearly,2025,8.412
332,low_variant,5yearly,2025,8.298
332,medium_variant,5yearly,2025,8.271
332,momentum,5yearly,2025,9.73
332,no_change,5yearly,2025,9.805
332,zero_migration,5yearly,2025,8.122
332,constant_fertility,5yearly,2030,8.173
332,constant_mortality,5yearly,2030,10.19
332,high_variant,5yearly,2030,8.178
332,instant_replacement,5yearly,2030,8.561
332,low_variant,5yearly,2030,8.511
332,medium_variant,5yearly,2030,8.336
332,momentum,5yearly,2030,10.186
332,no_change,5yearly,2030,10.11
332,zero_migration,5yearly,2030,8.135
332,constant_fertility,5yearly,2035,8.176
332,constant_mortality,5yearly,2035,10.72
332,high_variant,5yearly,2035,8.238
332,instant_replacement,5yearly,2035,8.794
332,low_variant,5yearly,2035,8.873
332,medium_variant,5yearly,2035,8.533
332,momentum,5yearly,2035,10.669
332,no_change,5yearly,2035,10.462
332,zero_migration,5yearly,2035,8.282
332,constant_fertility,5yearly,2040,8.248
332,constant_mortality,5yearly,2040,11.348
332,high_variant,5yearly,2040,8.403
332,instant_replacement,5yearly,2040,9.124
332,low_variant,5yearly,2040,9.375
332,medium_variant,5yearly,2040,8.847
332,momentum,5yearly,2040,11.211
332,no_change,5yearly,2040,10.862
332,zero_migration,5yearly,2040,8.551
332,constant_fertility,5yearly,2045,8.384
332,constant_mortality,5yearly,2045,12.077
332,high_variant,5yearly,2045,8.668
332,instant_replacement,5yearly,2045,9.591
332,low_variant,5yearly,2045,10.053
332,medium_variant,5yearly,2045,9.292
332,momentum,5yearly,2045,11.851
332,no_change,5yearly,2045,11.294
332,zero_migration,5yearly,2045,8.956
332,constant_fertility,5yearly,2050,8.526
332,constant_mortality,5yearly,2050,12.926
332,high_variant,5yearly,2050,8.976
332,instant_replacement,5yearly,2050,10.158
332,low_variant,5yearly,2050,10.895
332,medium_variant,5yearly,2050,9.831
332,momentum,5yearly,2050,12.611
332,no_change,5yearly,2050,11.743
332,zero_migration,5yearly,2050,9.461
332,constant_fertility,5yearly,2055,8.69
332,constant_mortality,5yearly,2055,13.888
332,high_variant,5yearly,2055,9.345
332,instant_replacement,5yearly,2055,10.835
332,low_variant,5yearly,2055,11.95
332,medium_variant,5yearly,2055,10.492
332,momentum,5yearly,2055,13.462
332,no_change,5yearly,2055,12.185
332,zero_migration,5yearly,2055,10.093
332,constant_fertility,5yearly,2060,8.811
332,constant_mortality,5yearly,2060,14.898
332,high_variant,5yearly,2060,9.715
332,instant_replacement,5yearly,2060,11.525
332,low_variant,5yearly,2060,13.152
332,medium_variant,5yearly,2060,11.204
332,momentum,5yearly,2060,14.306
332,no_change,5yearly,2060,12.559
332,zero_migration,5yearly,2060,10.785
332,constant_fertility,5yearly,2065,8.825
332,constant_mortality,5yearly,2065,15.858
332,high_variant,5yearly,2065,10.007
332,instant_replacement,5yearly,2065,12.101
332,low_variant,5yearly,2065,14.365
332,medium_variant,5yearly,2065,11.857
332,momentum,5yearly,2065,15.031
332,no_change,5yearly,2065,12.804
332,zero_migration,5yearly,2065,11.435
332,constant_fertility,5yearly,2070,8.717
332,constant_mortality,5yearly,2070,16.703
332,high_variant,5yearly,2070,10.191
332,instant_replacement,5yearly,2070,12.518
332,low_variant,5yearly,2070,15.527
332,medium_variant,5yearly,2070,12.406
332,momentum,5yearly,2070,15.577
332,no_change,5yearly,2070,12.904
332,zero_migration,5yearly,2070,11.996
332,constant_fertility,5yearly,2075,8.496
332,constant_mortality,5yearly,2075,17.433
332,high_variant,5yearly,2075,10.249
332,instant_replacement,5yearly,2075,12.732
332,low_variant,5yearly,2075,16.554
332,medium_variant,5yearly,2075,12.801
332,momentum,5yearly,2075,15.942
332,no_change,5yearly,2075,12.894
332,zero_migration,5yearly,2075,12.414
332,constant_fertility,5yearly,2080,8.232
332,constant_mortality,5yearly,2080,18.081
332,high_variant,5yearly,2080,10.256
332,instant_replacement,5yearly,2080,12.811
332,low_variant,5yearly,2080,17.529
332,medium_variant,5yearly,2080,13.122
332,momentum,5yearly,2080,16.145
332,no_change,5yearly,2080,12.831
332,zero_migration,5yearly,2080,12.751
332,constant_fertility,5yearly,2085,7.974
332,constant_mortality,5yearly,2085,18.668
332,high_variant,5yearly,2085,10.259
332,instant_replacement,5yearly,2085,12.777
332,low_variant,5yearly,2085,18.462
332,medium_variant,5yearly,2085,13.407
332,momentum,5yearly,2085,16.203
332,no_change,5yearly,2085,12.766
332,zero_migration,5yearly,2085,13.035
332,constant_fertility,5yearly,2090,7.738
332,constant_mortality,5yearly,2090,19.192
332,high_variant,5yearly,2090,10.274
332,instant_replacement,5yearly,2090,12.611
332,low_variant,5yearly,2090,19.284
332,medium_variant,5yearly,2090,13.648
332,momentum,5yearly,2090,16.141
332,no_change,5yearly,2090,12.729
332,zero_migration,5yearly,2090,13.262
332,constant_fertility,5yearly,2095,7.541
332,constant_mortality,5yearly,2095,19.641
332,high_variant,5yearly,2095,10.315
332,instant_replacement,5yearly,2095,12.342
332,low_variant,5yearly,2095,19.923
332,medium_variant,5yearly,2095,13.841
332,momentum,5yearly,2095,16.037
332,no_change,5yearly,2095,12.727
332,zero_migration,5yearly,2095,13.442
332,constant_fertility,5yearly,Regi,Haiti
332,constant_mortality,5yearly,Regi,Haiti
332,estimates,5yearly,Regi,Haiti
332,high_variant,5yearly,Regi,Haiti
332,instant_replacement,5yearly,Regi,Haiti
332,low_variant,5yearly,Regi,Haiti
332,medium_variant,5yearly,Regi,Haiti
332,momentum,5yearly,Regi,Haiti
332,no_change,5yearly,Regi,Haiti
332,zero_migration,5yearly,Regi,Haiti
