country,variant,freq,year,crudedeathrateper1000population
642,estimates,5yearly,1950,10.726
642,estimates,5yearly,1955,10.031
642,estimates,5yearly,1960,8.385
642,estimates,5yearly,1965,9.753
642,estimates,5yearly,1970,9.38
642,estimates,5yearly,1975,9.742
642,estimates,5yearly,1980,10.17
642,estimates,5yearly,1985,10.809
642,estimates,5yearly,1990,11.366
642,estimates,5yearly,1995,12.29
642,estimates,5yearly,2000,12.106
642,estimates,5yearly,2005,12.471
642,estimates,5yearly,2010,12.437
642,constant_fertility,5yearly,2015,13.004
642,constant_mortality,5yearly,2015,13.636
642,high_variant,5yearly,2015,12.955
642,instant_replacement,5yearly,2015,12.912
642,low_variant,5yearly,2015,13.03
642,medium_variant,5yearly,2015,12.993
642,momentum,5yearly,2015,13.51
642,no_change,5yearly,2015,13.647
642,zero_migration,5yearly,2015,12.951
642,constant_fertility,5yearly,2020,13.378
642,constant_mortality,5yearly,2020,14.51
642,high_variant,5yearly,2020,13.165
642,instant_replacement,5yearly,2020,13.033
642,low_variant,5yearly,2020,13.494
642,medium_variant,5yearly,2020,13.327
642,momentum,5yearly,2020,14.07
642,no_change,5yearly,2020,14.564
642,zero_migration,5yearly,2020,13.213
642,constant_fertility,5yearly,2025,13.701
642,constant_mortality,5yearly,2025,15.275
642,high_variant,5yearly,2025,13.253
642,instant_replacement,5yearly,2025,13.101
642,low_variant,5yearly,2025,13.944
642,medium_variant,5yearly,2025,13.589
642,momentum,5yearly,2025,14.547
642,no_change,5yearly,2025,15.399
642,zero_migration,5yearly,2025,13.427
642,constant_fertility,5yearly,2030,14.135
642,constant_mortality,5yearly,2030,16.116
642,high_variant,5yearly,2030,13.411
642,instant_replacement,5yearly,2030,13.272
642,low_variant,5yearly,2030,14.532
642,medium_variant,5yearly,2030,13.948
642,momentum,5yearly,2030,15.099
642,no_change,5yearly,2030,16.331
642,zero_migration,5yearly,2030,13.745
642,constant_fertility,5yearly,2035,14.681
642,constant_mortality,5yearly,2035,16.966
642,high_variant,5yearly,2035,13.641
642,instant_replacement,5yearly,2035,13.521
642,low_variant,5yearly,2035,15.24
642,medium_variant,5yearly,2035,14.397
642,momentum,5yearly,2035,15.64
642,no_change,5yearly,2035,17.304
642,zero_migration,5yearly,2035,14.152
642,constant_fertility,5yearly,2040,15.192
642,constant_mortality,5yearly,2040,17.631
642,high_variant,5yearly,2040,13.78
642,instant_replacement,5yearly,2040,13.677
642,low_variant,5yearly,2040,15.919
642,medium_variant,5yearly,2040,14.78
642,momentum,5yearly,2040,15.969
642,no_change,5yearly,2040,18.133
642,zero_migration,5yearly,2040,14.494
642,constant_fertility,5yearly,2045,15.59
642,constant_mortality,5yearly,2045,18.137
642,high_variant,5yearly,2045,13.737
642,instant_replacement,5yearly,2045,13.643
642,low_variant,5yearly,2045,16.503
642,medium_variant,5yearly,2045,15.018
642,momentum,5yearly,2045,16.084
642,no_change,5yearly,2045,18.85
642,zero_migration,5yearly,2045,14.696
642,constant_fertility,5yearly,2050,16.011
642,constant_mortality,5yearly,2050,18.659
642,high_variant,5yearly,2050,13.625
642,instant_replacement,5yearly,2050,13.54
642,low_variant,5yearly,2050,17.157
642,medium_variant,5yearly,2050,15.247
642,momentum,5yearly,2050,16.128
642,no_change,5yearly,2050,19.639
642,zero_migration,5yearly,2050,14.89
642,constant_fertility,5yearly,2055,16.542
642,constant_mortality,5yearly,2055,19.102
642,high_variant,5yearly,2055,13.519
642,instant_replacement,5yearly,2055,13.468
642,low_variant,5yearly,2055,17.987
642,medium_variant,5yearly,2055,15.544
642,momentum,5yearly,2055,16.065
642,no_change,5yearly,2055,20.403
642,zero_migration,5yearly,2055,15.153
642,constant_fertility,5yearly,2060,17.032
642,constant_mortality,5yearly,2060,19.2
642,high_variant,5yearly,2060,13.312
642,instant_replacement,5yearly,2060,13.331
642,low_variant,5yearly,2060,18.827
642,medium_variant,5yearly,2060,15.767
642,momentum,5yearly,2060,15.743
642,no_change,5yearly,2060,20.85
642,zero_migration,5yearly,2060,15.352
642,constant_fertility,5yearly,2065,17.237
642,constant_mortality,5yearly,2065,18.907
642,high_variant,5yearly,2065,12.848
642,instant_replacement,5yearly,2065,12.957
642,low_variant,5yearly,2065,19.382
642,medium_variant,5yearly,2065,15.689
642,momentum,5yearly,2065,15.182
642,no_change,5yearly,2065,20.912
642,zero_migration,5yearly,2065,15.278
642,constant_fertility,5yearly,2070,17.178
642,constant_mortality,5yearly,2070,18.416
642,high_variant,5yearly,2070,12.182
642,instant_replacement,5yearly,2070,12.382
642,low_variant,5yearly,2070,19.652
642,medium_variant,5yearly,2070,15.345
642,momentum,5yearly,2070,14.551
642,no_change,5yearly,2070,20.774
642,zero_migration,5yearly,2070,14.967
642,constant_fertility,5yearly,2075,17.052
642,constant_mortality,5yearly,2075,17.887
