country,variant,freq,year,crudedeathrateper1000population
360,estimates,5yearly,1950,21.351
360,estimates,5yearly,1955,19.236
360,estimates,5yearly,1960,16.751
360,estimates,5yearly,1965,14.414
360,estimates,5yearly,1970,12.22
360,estimates,5yearly,1975,10.531
360,estimates,5yearly,1980,9.243
360,estimates,5yearly,1985,8.302
360,estimates,5yearly,1990,7.621
360,estimates,5yearly,1995,7.201
360,estimates,5yearly,2000,7.364
360,estimates,5yearly,2005,7.198
360,estimates,5yearly,2010,7.073
360,constant_fertility,5yearly,2015,7.19
360,constant_mortality,5yearly,2015,7.527
360,high_variant,5yearly,2015,7.195
360,instant_replacement,5yearly,2015,7.176
360,low_variant,5yearly,2015,7.173
360,medium_variant,5yearly,2015,7.184
360,momentum,5yearly,2015,7.504
360,no_change,5yearly,2015,7.536
360,zero_migration,5yearly,2015,7.173
360,constant_fertility,5yearly,2020,7.442
360,constant_mortality,5yearly,2020,8.141
360,high_variant,5yearly,2020,7.416
360,instant_replacement,5yearly,2020,7.514
360,low_variant,5yearly,2020,7.528
360,medium_variant,5yearly,2020,7.471
360,momentum,5yearly,2020,8.159
360,no_change,5yearly,2020,8.12
360,zero_migration,5yearly,2020,7.45
360,constant_fertility,5yearly,2025,7.839
360,constant_mortality,5yearly,2025,8.921
360,high_variant,5yearly,2025,7.767
360,instant_replacement,5yearly,2025,8.008
360,low_variant,5yearly,2025,8.123
360,medium_variant,5yearly,2025,7.939
360,momentum,5yearly,2025,8.948
360,no_change,5yearly,2025,8.829
360,zero_migration,5yearly,2025,7.904
360,constant_fertility,5yearly,2030,8.336
360,constant_mortality,5yearly,2030,9.839
360,high_variant,5yearly,2030,8.218
360,instant_replacement,5yearly,2030,8.612
360,low_variant,5yearly,2030,8.906
360,medium_variant,5yearly,2030,8.545
360,momentum,5yearly,2030,9.839
360,no_change,5yearly,2030,9.632
360,zero_migration,5yearly,2030,8.492
360,constant_fertility,5yearly,2035,8.867
360,constant_mortality,5yearly,2035,10.826
360,high_variant,5yearly,2035,8.722
360,instant_replacement,5yearly,2035,9.269
360,low_variant,5yearly,2035,9.792
360,medium_variant,5yearly,2035,9.223
360,momentum,5yearly,2035,10.765
360,no_change,5yearly,2035,10.458
360,zero_migration,5yearly,2035,9.151
360,constant_fertility,5yearly,2040,9.285
360,constant_mortality,5yearly,2040,11.792
360,high_variant,5yearly,2040,9.126
360,instant_replacement,5yearly,2040,9.831
360,low_variant,5yearly,2040,10.628
360,medium_variant,5yearly,2040,9.82
360,momentum,5yearly,2040,11.647
360,no_change,5yearly,2040,11.212
360,zero_migration,5yearly,2040,9.73
360,constant_fertility,5yearly,2045,9.631
360,constant_mortality,5yearly,2045,12.665
360,high_variant,5yearly,2045,9.464
360,instant_replacement,5yearly,2045,10.354
360,low_variant,5yearly,2045,11.485
360,medium_variant,5yearly,2045,10.388
360,momentum,5yearly,2045,12.42
360,no_change,5yearly,2045,11.82
360,zero_migration,5yearly,2045,10.279
360,constant_fertility,5yearly,2050,9.854
360,constant_mortality,5yearly,2050,13.418
360,high_variant,5yearly,2050,9.682
360,instant_replacement,5yearly,2050,10.78
360,low_variant,5yearly,2050,12.313
360,medium_variant,5yearly,2050,10.872
360,momentum,5yearly,2050,13.055
360,no_change,5yearly,2050,12.255
360,zero_migration,5yearly,2050,10.747
360,constant_fertility,5yearly,2055,9.975
360,constant_mortality,5yearly,2055,14.057
360,high_variant,5yearly,2055,9.807
360,instant_replacement,5yearly,2055,11.118
360,low_variant,5yearly,2055,13.132
360,medium_variant,5yearly,2055,11.29
360,momentum,5yearly,2055,13.549
360,no_change,5yearly,2055,12.528
360,zero_migration,5yearly,2055,11.153
360,constant_fertility,5yearly,2060,9.994
360,constant_mortality,5yearly,2060,14.601
360,high_variant,5yearly,2060,9.842
360,instant_replacement,5yearly,2060,11.354
360,low_variant,5yearly,2060,13.92
360,medium_variant,5yearly,2060,11.63
360,momentum,5yearly,2060,13.915
360,no_change,5yearly,2060,12.668
360,zero_migration,5yearly,2060,11.486
360,constant_fertility,5yearly,2065,9.918
360,constant_mortality,5yearly,2065,15.075
360,high_variant,5yearly,2065,9.801
360,instant_replacement,5yearly,2065,11.486
360,low_variant,5yearly,2065,14.663
360,medium_variant,5yearly,2065,11.889
360,momentum,5yearly,2065,14.177
360,no_change,5yearly,2065,12.713
360,zero_migration,5yearly,2065,11.745
360,constant_fertility,5yearly,2070,9.78
360,constant_mortality,5yearly,2070,15.513
360,high_variant,5yearly,2070,9.711
360,instant_replacement,5yearly,2070,11.547
360,low_variant,5yearly,2070,15.383
360,medium_variant,5yearly,2070,12.094
360,momentum,5yearly,2070,14.371
