country,variant,freq,year,crudedeathrateper1000population
50,estimates,5yearly,1950,24.833
50,estimates,5yearly,1955,21.599
50,estimates,5yearly,1960,19.185
50,estimates,5yearly,1965,17.522
50,estimates,5yearly,1970,19.764
50,estimates,5yearly,1975,15.246
50,estimates,5yearly,1980,13.523
50,estimates,5yearly,1985,11.345
50,estimates,5yearly,1990,9.317
50,estimates,5yearly,1995,7.534
50,estimates,5yearly,2000,6.522
50,estimates,5yearly,2005,5.881
50,estimates,5yearly,2010,5.425
50,constant_fertility,5yearly,2015,5.293
50,constant_mortality,5yearly,2015,5.808
50,high_variant,5yearly,2015,5.307
50,instant_replacement,5yearly,2015,5.283
50,low_variant,5yearly,2015,5.235
50,medium_variant,5yearly,2015,5.271
50,momentum,5yearly,2015,5.83
50,no_change,5yearly,2015,5.838
50,zero_migration,5yearly,2015,5.272
50,constant_fertility,5yearly,2020,5.275
50,constant_mortality,5yearly,2020,6.246
50,high_variant,5yearly,2020,5.269
50,instant_replacement,5yearly,2020,5.279
50,low_variant,5yearly,2020,5.282
50,medium_variant,5yearly,2020,5.275
50,momentum,5yearly,2020,6.272
50,no_change,5yearly,2020,6.268
50,zero_migration,5yearly,2020,5.277
50,constant_fertility,5yearly,2025,5.39
50,constant_mortality,5yearly,2025,6.816
50,high_variant,5yearly,2025,5.356
50,instant_replacement,5yearly,2025,5.414
50,low_variant,5yearly,2025,5.551
50,medium_variant,5yearly,2025,5.45
50,momentum,5yearly,2025,6.809
50,no_change,5yearly,2025,6.786
50,zero_migration,5yearly,2025,5.455
50,constant_fertility,5yearly,2030,5.62
50,constant_mortality,5yearly,2030,7.555
50,high_variant,5yearly,2030,5.559
50,instant_replacement,5yearly,2030,5.667
50,low_variant,5yearly,2030,6.001
50,medium_variant,5yearly,2030,5.768
50,momentum,5yearly,2030,7.469
50,no_change,5yearly,2030,7.427
50,zero_migration,5yearly,2030,5.774
50,constant_fertility,5yearly,2035,5.945
50,constant_mortality,5yearly,2035,8.444
50,high_variant,5yearly,2035,5.872
