country,variant,freq,year,crudedeathrateper1000population
762,estimates,5yearly,1950,15.41
762,estimates,5yearly,1955,15.787
762,estimates,5yearly,1960,14.658
762,estimates,5yearly,1965,12.831
762,estimates,5yearly,1970,11.605
762,estimates,5yearly,1975,10.544
762,estimates,5yearly,1980,10.181
762,estimates,5yearly,1985,9.669
762,estimates,5yearly,1990,9.55
762,estimates,5yearly,1995,7.81
762,estimates,5yearly,2000,6.41
762,estimates,5yearly,2005,5.735
762,estimates,5yearly,2010,5.314
762,constant_fertility,5yearly,2015,5.169
762,constant_mortality,5yearly,2015,5.427
762,high_variant,5yearly,2015,5.178
762,instant_replacement,5yearly,2015,4.882
762,low_variant,5yearly,2015,5.071
762,medium_variant,5yearly,2015,5.125
762,momentum,5yearly,2015,5.12
762,no_change,5yearly,2015,5.478
762,zero_migration,5yearly,2015,5.103
762,constant_fertility,5yearly,2020,5.056
762,constant_mortality,5yearly,2020,5.583
762,high_variant,5yearly,2020,5.05
762,instant_replacement,5yearly,2020,5.028
762,low_variant,5yearly,2020,4.991
762,medium_variant,5yearly,2020,5.021
762,momentum,5yearly,2020,5.489
762,no_change,5yearly,2020,5.643
762,zero_migration,5yearly,2020,4.985
762,constant_fertility,5yearly,2025,5.057
762,constant_mortality,5yearly,2025,5.881
762,high_variant,5yearly,2025,5.04
762,instant_replacement,5yearly,2025,5.32
762,low_variant,5yearly,2025,5.116
762,medium_variant,5yearly,2025,5.077
762,momentum,5yearly,2025,6.01
762,no_change,5yearly,2025,5.907
762,zero_migration,5yearly,2025,5.021
762,constant_fertility,5yearly,2030,5.173
762,constant_mortality,5yearly,2030,6.349
762,high_variant,5yearly,2030,5.155
762,instant_replacement,5yearly,2030,5.716
762,low_variant,5yearly,2030,5.426
762,medium_variant,5yearly,2030,5.284
762,momentum,5yearly,2030,6.657
762,no_change,5yearly,2030,6.298
762,zero_migration,5yearly,2030,5.202
762,constant_fertility,5yearly,2035,5.335
762,constant_mortality,5yearly,2035,6.918
762,high_variant,5yearly,2035,5.352
762,instant_replacement,5yearly,2035,6.168
762,low_variant,5yearly,2035,5.828
762,medium_variant,5yearly,2035,5.574
762,momentum,5yearly,2035,7.363
762,no_change,5yearly,2035,6.743
762,zero_migration,5yearly,2035,5.468
762,constant_fertility,5yearly,2040,5.482
762,constant_mortality,5yearly,2040,7.489
762,high_variant,5yearly,2040,5.559
762,instant_replacement,5yearly,2040,6.656
762,low_variant,5yearly,2040,6.271
762,medium_variant,5yearly,2040,5.887
762,momentum,5yearly,2040,8.073
762,no_change,5yearly,2040,7.147
762,zero_migration,5yearly,2040,5.76
762,constant_fertility,5yearly,2045,5.576
762,constant_mortality,5yearly,2045,8.03
762,high_variant,5yearly,2045,5.729
762,instant_replacement,5yearly,2045,7.184
762,low_variant,5yearly,2045,6.731
762,medium_variant,5yearly,2045,6.186
762,momentum,5yearly,2045,8.826
762,no_change,5yearly,2045,7.47
762,zero_migration,5yearly,2045,6.045
762,constant_fertility,5yearly,2050,5.606
762,constant_mortality,5yearly,2050,8.564
762,high_variant,5yearly,2050,5.854
762,instant_replacement,5yearly,2050,7.728
762,low_variant,5yearly,2050,7.203
762,medium_variant,5yearly,2050,6.463
762,momentum,5yearly,2050,9.659
762,no_change,5yearly,2050,7.723
762,zero_migration,5yearly,2050,6.314
762,constant_fertility,5yearly,2055,5.6
762,constant_mortality,5yearly,2055,9.131
762,high_variant,5yearly,2055,5.968
762,instant_replacement,5yearly,2055,8.271
762,low_variant,5yearly,2055,7.711
762,medium_variant,5yearly,2055,6.746
762,momentum,5yearly,2055,10.55
762,no_change,5yearly,2055,7.935
762,zero_migration,5yearly,2055,6.594
762,constant_fertility,5yearly,2060,5.578
762,constant_mortality,5yearly,2060,9.736
762,high_variant,5yearly,2060,6.098
762,instant_replacement,5yearly,2060,8.828
762,low_variant,5yearly,2060,8.287
762,medium_variant,5yearly,2060,7.061
762,momentum,5yearly,2060,11.453
762,no_change,5yearly,2060,8.11
762,zero_migration,5yearly,2060,6.911
762,constant_fertility,5yearly,2065,5.538
762,constant_mortality,5yearly,2065,10.345
762,high_variant,5yearly,2065,6.239
762,instant_replacement,5yearly,2065,9.392
762,low_variant,5yearly,2065,8.925
762,medium_variant,5yearly,2065,7.401
762,momentum,5yearly,2065,12.302
762,no_change,5yearly,2065,8.227
762,zero_migration,5yearly,2065,7.256
762,constant_fertility,5yearly,2070,5.461
762,constant_mortality,5yearly,2070,10.916
762,high_variant,5yearly,2070,6.363
762,instant_replacement,5yearly,2070,9.93
762,low_variant,5yearly,2070,9.592
762,medium_variant,5yearly,2070,7.736
762,momentum,5yearly,2070,13.029
762,no_change,5yearly,2070,8.266
762,zero_migration,5yearly,2070,7.602
762,constant_fertility,5yearly,2075,5.324
762,constant_mortality,5yearly,2075,11.437
762,high_variant,5yearly,2075,6.434
762,instant_replacement,5yearly,2075,10.368
762,low_variant,5yearly,2075,10.224
762,medium_variant,5yearly,2075,8.017
762,momentum,5yearly,2075,13.58
762,no_change,5yearly,2075,8.243
762,zero_migration,5yearly,2075,7.898
762,constant_fertility,5yearly,2080,5.142
762,constant_mortality,5yearly,2080,11.955
