region,variant,freq,year,mortality15to60per1000aliveat15
1502,estimates,5yearly,1950,401.4963814463
1502,estimates,5yearly,1955,383.623745346668
1502,estimates,5yearly,1960,367.468854297078
1502,estimates,5yearly,1965,269.055316534454
1502,estimates,5yearly,1970,219.382933945236
1502,estimates,5yearly,1975,193.611481125221
1502,estimates,5yearly,1980,187.437683302326
1502,estimates,5yearly,1985,165.772370424358
1502,estimates,5yearly,1990,163.644913195387
1502,estimates,5yearly,1995,158.075377427872
1502,estimates,5yearly,2000,147.263640693855
1502,estimates,5yearly,2005,135.514155498116
1502,estimates,5yearly,2010,118.244339595258
1502,medium_variant,5yearly,2015,108.710699153864
1502,medium_variant,5yearly,2020,101.18485968475
1502,medium_variant,5yearly,2025,94.8749067504716
1502,medium_variant,5yearly,2030,89.2684714530386
1502,medium_variant,5yearly,2035,82.9928684148623
1502,medium_variant,5yearly,2040,76.7834937820556
1502,medium_variant,5yearly,2045,71.2965204614122
1502,medium_variant,5yearly,2050,66.267817437439
1502,medium_variant,5yearly,2055,61.4072548541611
1502,medium_variant,5yearly,2060,56.9015850243781
1502,medium_variant,5yearly,2065,52.756172606922
1502,medium_variant,5yearly,2070,49.0072149918395
1502,medium_variant,5yearly,2075,45.4531868699118
1502,medium_variant,5yearly,2080,42.2415418242318
1502,medium_variant,5yearly,2085,39.1121506397663
1502,medium_variant,5yearly,2090,36.1297337943427
1502,medium_variant,5yearly,2095,33.2429504205214
1502,estimates,5yearly,Regi,Upper-middle-income countries
1502,medium_variant,5yearly,Regi,Upper-middle-income countries
