country,variant,year,population
438,estimates,1950,13.758
438,estimates,1951,13.942
438,estimates,1952,14.128
438,estimates,1953,14.338
438,estimates,1954,14.568
438,estimates,1955,14.831
438,estimates,1956,15.112
438,estimates,1957,15.431
438,estimates,1958,15.767
438,estimates,1959,16.126
438,estimates,1960,16.495
438,estimates,1961,16.894
438,estimates,1962,17.29
438,estimates,1963,17.718
438,estimates,1964,18.17
438,estimates,1965,18.649
438,estimates,1966,19.153
438,estimates,1967,19.691
438,estimates,1968,20.236
438,estimates,1969,20.765
438,estimates,1970,21.265
438,estimates,1971,21.726
438,estimates,1972,22.151
438,estimates,1973,22.563
438,estimates,1974,22.981
438,estimates,1975,23.432
438,estimates,1976,23.926
438,estimates,1977,24.44
438,estimates,1978,24.962
438,estimates,1979,25.447
438,estimates,1980,25.866
438,estimates,1981,26.224
438,estimates,1982,26.515
438,estimates,1983,26.765
438,estimates,1984,27.011
438,estimates,1985,27.257
438,estimates,1986,27.524
438,estimates,1987,27.802
438,estimates,1988,28.095
438,estimates,1989,28.407
438,estimates,1990,28.747
438,estimates,1991,29.108
438,estimates,1992,29.497
438,estimates,1993,29.919
438,estimates,1994,30.365
438,estimates,1995,30.833
438,estimates,1996,31.325
438,estimates,1997,31.838
438,estimates,1998,32.355
438,estimates,1999,32.842
438,estimates,2000,33.286
438,estimates,2001,33.671
438,estimates,2002,34.018
438,estimates,2003,34.321
438,estimates,2004,34.596
438,estimates,2005,34.852
438,estimates,2006,35.095
438,estimates,2007,35.322
438,estimates,2008,35.541
438,estimates,2009,35.766
438,estimates,2010,36.003
438,estimates,2011,36.264
438,estimates,2012,36.545
438,estimates,2013,36.834
438,estimates,2014,37.127
438,constant_fertility,2015,37.403
438,constant_mortality,2015,37.403
438,estimates,2015,37.403
438,high_variant,2015,37.403
438,instant_replacement,2015,37.403
438,low_variant,2015,37.403
438,medium_variant,2015,37.403
438,momentum,2015,37.403
438,no_change,2015,37.403
438,zero_migration,2015,37.403
438,constant_fertility,2016,37.643
438,constant_mortality,2016,37.642
438,high_variant,2016,37.685
438,instant_replacement,2016,37.744
438,low_variant,2016,37.609
438,medium_variant,2016,37.666
438,momentum,2016,37.623
438,no_change,2016,37.634
438,zero_migration,2016,37.488
438,constant_fertility,2017,37.876
438,constant_mortality,2017,37.861
438,high_variant,2017,37.979
438,instant_replacement,2017,38.102
438,low_variant,2017,37.812
438,medium_variant,2017,37.922
438,momentum,2017,37.803
438,no_change,2017,37.85
438,zero_migration,2017,37.57
438,constant_fertility,2018,38.12
438,constant_mortality,2018,38.095
438,high_variant,2018,38.291
438,instant_replacement,2018,38.468
438,low_variant,2018,37.998
438,medium_variant,2018,38.155
438,momentum,2018,37.967
438,no_change,2018,38.069
438,zero_migration,2018,37.646
438,constant_fertility,2019,38.357
438,constant_mortality,2019,38.314
438,high_variant,2019,38.611
438,instant_replacement,2019,38.848
438,low_variant,2019,38.182
438,medium_variant,2019,38.404
438,momentum,2019,38.107
438,no_change,2019,38.276
438,zero_migration,2019,37.727
438,constant_fertility,2020,38.588
438,constant_mortality,2020,38.534
438,high_variant,2020,38.931
438,instant_replacement,2020,39.218
438,low_variant,2020,38.355
438,medium_variant,2020,38.645
438,momentum,2020,38.246
438,no_change,2020,38.48
438,zero_migration,2020,37.795
438,constant_fertility,2021,38.816
438,constant_mortality,2021,38.74
438,high_variant,2021,39.266
438,instant_replacement,2021,39.582
438,low_variant,2021,38.516
438,medium_variant,2021,38.888
438,momentum,2021,38.374
438,no_change,2021,38.675
438,zero_migration,2021,37.861
438,constant_fertility,2022,39.048
438,constant_mortality,2022,38.945
438,high_variant,2022,39.594
438,instant_replacement,2022,39.934
438,low_variant,2022,38.672
438,medium_variant,2022,39.135
438,momentum,2022,38.497
438,no_change,2022,38.857
438,zero_migration,2022,37.919
438,constant_fertility,2023,39.258
438,constant_mortality,2023,39.148
438,high_variant,2023,39.926
438,instant_replacement,2023,40.282
438,low_variant,2023,38.82
438,medium_variant,2023,39.368
438,momentum,2023,38.614
438,no_change,2023,39.042
438,zero_migration,2023,37.969
438,constant_fertility,2024,39.474
438,constant_mortality,2024,39.328
438,high_variant,2024,40.263
438,instant_replacement,2024,40.622
438,low_variant,2024,38.95
438,medium_variant,2024,39.603
438,momentum,2024,38.705
438,no_change,2024,39.199
438,zero_migration,2024,38.008
438,constant_fertility,2025,39.687
438,constant_mortality,2025,39.517
438,high_variant,2025,40.608
438,instant_replacement,2025,40.964
438,low_variant,2025,39.076
438,medium_variant,2025,39.844
438,momentum,2025,38.791
438,no_change,2025,39.365
438,zero_migration,2025,38.05
438,constant_fertility,2026,39.887
438,constant_mortality,2026,39.695
438,high_variant,2026,40.946
438,instant_replacement,2026,41.294
438,low_variant,2026,39.193
438,medium_variant,2026,40.065
438,momentum,2026,38.856
438,no_change,2026,39.518
438,zero_migration,2026,38.07
438,constant_fertility,2027,40.087
438,constant_mortality,2027,39.86
438,high_variant,2027,41.294
438,instant_replacement,2027,41.624
438,low_variant,2027,39.29
438,medium_variant,2027,40.297
438,momentum,2027,38.909
438,no_change,2027,39.652
438,zero_migration,2027,38.082
438,constant_fertility,2028,40.272
438,constant_mortality,2028,40.011
438,high_variant,2028,41.63
438,instant_replacement,2028,41.943
438,low_variant,2028,39.389
438,medium_variant,2028,40.506
438,momentum,2028,38.951
438,no_change,2028,39.778
438,zero_migration,2028,38.098
438,constant_fertility,2029,40.452
438,constant_mortality,2029,40.163
438,high_variant,2029,41.968
438,instant_replacement,2029,42.26
438,low_variant,2029,39.475
438,medium_variant,2029,40.722
438,momentum,2029,38.973
438,no_change,2029,39.901
438,zero_migration,2029,38.088
438,constant_fertility,2030,40.617
438,constant_mortality,2030,40.301
438,high_variant,2030,42.289
438,instant_replacement,2030,42.556
438,low_variant,2030,39.549
438,medium_variant,2030,40.918
438,momentum,2030,38.982
438,no_change,2030,40.003
438,zero_migration,2030,38.07
438,constant_fertility,2031,40.775
438,constant_mortality,2031,40.423
438,high_variant,2031,42.6
438,instant_replacement,2031,42.837
438,low_variant,2031,39.622
438,medium_variant,2031,41.109
438,momentum,2031,38.972
438,no_change,2031,40.094
438,zero_migration,2031,38.035
438,constant_fertility,2032,40.921
438,constant_mortality,2032,40.535
438,high_variant,2032,42.906
438,instant_replacement,2032,43.126
438,low_variant,2032,39.679
438,medium_variant,2032,41.294
438,momentum,2032,38.937
438,no_change,2032,40.168
438,zero_migration,2032,37.996
438,constant_fertility,2033,41.057
438,constant_mortality,2033,40.635
438,high_variant,2033,43.195
438,instant_replacement,2033,43.387
438,low_variant,2033,39.734
438,medium_variant,2033,41.461
438,momentum,2033,38.895
438,no_change,2033,40.232
438,zero_migration,2033,37.94
438,constant_fertility,2034,41.18
438,constant_mortality,2034,40.729
438,high_variant,2034,43.474
438,instant_replacement,2034,43.639
438,low_variant,2034,39.775
438,medium_variant,2034,41.621
438,momentum,2034,38.829
438,no_change,2034,40.293
438,zero_migration,2034,37.881
438,constant_fertility,2035,41.297
438,constant_mortality,2035,40.796
438,high_variant,2035,43.74
438,instant_replacement,2035,43.882
438,low_variant,2035,39.811
438,medium_variant,2035,41.77
438,momentum,2035,38.748
438,no_change,2035,40.321
438,zero_migration,2035,37.796
438,constant_fertility,2036,41.397
438,constant_mortality,2036,40.858
438,high_variant,2036,43.997
438,instant_replacement,2036,44.112
438,low_variant,2036,39.832
438,medium_variant,2036,41.911
438,momentum,2036,38.654
438,no_change,2036,40.349
438,zero_migration,2036,37.704
438,constant_fertility,2037,41.495
438,constant_mortality,2037,40.913
438,high_variant,2037,44.248
438,instant_replacement,2037,44.334
438,low_variant,2037,39.857
438,medium_variant,2037,42.048
