region,variant,freq,year,crudedeathrateper1000population
1503,estimates,5yearly,1950,10.574
1503,estimates,5yearly,1955,10.014
1503,estimates,5yearly,1960,9.736
1503,estimates,5yearly,1965,9.624
1503,estimates,5yearly,1970,9.4
1503,estimates,5yearly,1975,9.083
1503,estimates,5yearly,1980,8.936
1503,estimates,5yearly,1985,8.825
1503,estimates,5yearly,1990,8.741
1503,estimates,5yearly,1995,8.628
1503,estimates,5yearly,2000,8.455
1503,estimates,5yearly,2005,8.323
1503,estimates,5yearly,2010,8.485
1503,constant_fertility,5yearly,2015,8.77
1503,constant_mortality,5yearly,2015,9.327
1503,high_variant,5yearly,2015,8.739
1503,instant_replacement,5yearly,2015,8.723
1503,low_variant,5yearly,2015,8.796
1503,medium_variant,5yearly,2015,8.767
1503,momentum,5yearly,2015,9.34
1503,no_change,5yearly,2015,9.329
1503,zero_migration,5yearly,2015,8.824
1503,constant_fertility,5yearly,2020,9.065
1503,constant_mortality,5yearly,2020,10.097
1503,high_variant,5yearly,2020,8.94
1503,instant_replacement,5yearly,2020,8.912
1503,low_variant,5yearly,2020,9.174
1503,medium_variant,5yearly,2020,9.055
1503,momentum,5yearly,2020,10.115
1503,no_change,5yearly,2020,10.108
1503,zero_migration,5yearly,2020,9.218
1503,constant_fertility,5yearly,2025,9.42
1503,constant_mortality,5yearly,2025,10.863
1503,high_variant,5yearly,2025,9.16
1503,instant_replacement,5yearly,2025,9.16
1503,low_variant,5yearly,2025,9.65
1503,medium_variant,5yearly,2025,9.398
1503,momentum,5yearly,2025,10.905
1503,no_change,5yearly,2025,10.888
1503,zero_migration,5yearly,2025,9.684
1503,constant_fertility,5yearly,2030,9.869
1503,constant_mortality,5yearly,2030,11.678
1503,high_variant,5yearly,2030,9.453
1503,instant_replacement,5yearly,2030,9.502
1503,low_variant,5yearly,2030,10.246
1503,medium_variant,5yearly,2030,9.833
1503,momentum,5yearly,2030,11.775
1503,no_change,5yearly,2030,11.722
1503,zero_migration,5yearly,2030,10.269
1503,constant_fertility,5yearly,2035,10.404
1503,constant_mortality,5yearly,2035,12.502
1503,high_variant,5yearly,2035,9.819
1503,instant_replacement,5yearly,2035,9.922
1503,low_variant,5yearly,2035,10.943
1503,medium_variant,5yearly,2035,10.351
1503,momentum,5yearly,2035,12.675
1503,no_change,5yearly,2035,12.568
1503,zero_migration,5yearly,2035,10.963
