country,variant,freq,year,lifeexpectancyat80
466,estimates,5yearly,1950,2.7046515
466,estimates,5yearly,1955,2.7865535
466,estimates,5yearly,1960,2.8513055
466,estimates,5yearly,1965,3.1078643
466,estimates,5yearly,1970,3.4234948
466,estimates,5yearly,1975,3.7383819
466,estimates,5yearly,1980,4.0377525
466,estimates,5yearly,1985,4.2635992
466,estimates,5yearly,1990,4.3578197
466,estimates,5yearly,1995,4.2932761
466,estimates,5yearly,2000,4.4113772
466,estimates,5yearly,2005,4.545278
466,estimates,5yearly,2010,4.5900475
466,medium_variant,5yearly,2015,4.6537942
466,medium_variant,5yearly,2020,4.7633298
466,medium_variant,5yearly,2025,4.8744115
466,medium_variant,5yearly,2030,4.9721096
466,medium_variant,5yearly,2035,5.0673509
466,medium_variant,5yearly,2040,5.169045
466,medium_variant,5yearly,2045,5.2675548
466,medium_variant,5yearly,2050,5.3877387
466,medium_variant,5yearly,2055,5.507362
466,medium_variant,5yearly,2060,5.6252868
466,medium_variant,5yearly,2065,5.7580388
466,medium_variant,5yearly,2070,5.8953461
466,medium_variant,5yearly,2075,6.0500136
466,medium_variant,5yearly,2080,6.2509337
466,medium_variant,5yearly,2085,6.4513999
466,medium_variant,5yearly,2090,6.6616906
466,medium_variant,5yearly,2095,6.8770582
