country,variant,freq,year,lifeexpectancyat80
104,estimates,5yearly,1950,4.3290576
104,estimates,5yearly,1955,4.6275635
104,estimates,5yearly,1960,4.7842471
104,estimates,5yearly,1965,5.0257537
104,estimates,5yearly,1970,5.1044395
104,estimates,5yearly,1975,5.1777438
104,estimates,5yearly,1980,5.2485959
104,estimates,5yearly,1985,5.3175974
104,estimates,5yearly,1990,5.3841523
104,estimates,5yearly,1995,5.4449698
104,estimates,5yearly,2000,5.5068925
104,estimates,5yearly,2005,5.5568808
104,estimates,5yearly,2010,5.62905
104,medium_variant,5yearly,2015,5.6635545
104,medium_variant,5yearly,2020,5.6969693
104,medium_variant,5yearly,2025,5.7443443
104,medium_variant,5yearly,2030,5.7971401
104,medium_variant,5yearly,2035,5.8501069
104,medium_variant,5yearly,2040,5.9176066
104,medium_variant,5yearly,2045,6.0021836
104,medium_variant,5yearly,2050,6.0878113
104,medium_variant,5yearly,2055,6.1782912
104,medium_variant,5yearly,2060,6.2830277
104,medium_variant,5yearly,2065,6.4008695
104,medium_variant,5yearly,2070,6.5318443
104,medium_variant,5yearly,2075,6.6670696
104,medium_variant,5yearly,2080,6.8078025
104,medium_variant,5yearly,2085,6.9667983
104,medium_variant,5yearly,2090,7.1374515
104,medium_variant,5yearly,2095,7.3300618
