country,variant,freq,year,lifeexpectancyat80
24,estimates,5yearly,1950,3.7673823
24,estimates,5yearly,1955,3.8849991
24,estimates,5yearly,1960,4.0313595
24,estimates,5yearly,1965,4.2050844
24,estimates,5yearly,1970,4.3763323
24,estimates,5yearly,1975,4.5400344
24,estimates,5yearly,1980,4.617529
24,estimates,5yearly,1985,4.667207
24,estimates,5yearly,1990,4.7347503
24,estimates,5yearly,1995,4.9479254
24,estimates,5yearly,2000,5.2895241
24,estimates,5yearly,2005,5.6228953
24,estimates,5yearly,2010,5.9200322
24,medium_variant,5yearly,2015,6.0226427
24,medium_variant,5yearly,2020,6.1184671
24,medium_variant,5yearly,2025,6.2079582
24,medium_variant,5yearly,2030,6.2881338
24,medium_variant,5yearly,2035,6.3624085
24,medium_variant,5yearly,2040,6.4470891
24,medium_variant,5yearly,2045,6.5283081
24,medium_variant,5yearly,2050,6.6220476
24,medium_variant,5yearly,2055,6.7458491
24,medium_variant,5yearly,2060,6.8710036
24,medium_variant,5yearly,2065,7.0002319
24,medium_variant,5yearly,2070,7.1552313
24,medium_variant,5yearly,2075,7.3118216
24,medium_variant,5yearly,2080,7.4720801
24,medium_variant,5yearly,2085,7.6410857
24,medium_variant,5yearly,2090,7.8180192
24,medium_variant,5yearly,2095,7.9931639
