country,variant,freq,year,lifeexpectancyat80
400,estimates,5yearly,1950,4.9683765
400,estimates,5yearly,1955,5.0523769
400,estimates,5yearly,1960,5.1479049
400,estimates,5yearly,1965,5.2790596
400,estimates,5yearly,1970,5.4317749
400,estimates,5yearly,1975,5.555012
400,estimates,5yearly,1980,5.6355697
400,estimates,5yearly,1985,5.7388403
400,estimates,5yearly,1990,5.8462643
400,estimates,5yearly,1995,5.9403835
400,estimates,5yearly,2000,6.0784318
400,estimates,5yearly,2005,6.211869
400,estimates,5yearly,2010,6.4066631
400,medium_variant,5yearly,2015,6.5938698
400,medium_variant,5yearly,2020,6.7994459
400,medium_variant,5yearly,2025,7.0102719
400,medium_variant,5yearly,2030,7.2190243
400,medium_variant,5yearly,2035,7.432616
400,medium_variant,5yearly,2040,7.6430437
400,medium_variant,5yearly,2045,7.8716394
400,medium_variant,5yearly,2050,8.1025186
400,medium_variant,5yearly,2055,8.3499244
400,medium_variant,5yearly,2060,8.6106024
400,medium_variant,5yearly,2065,8.904881
400,medium_variant,5yearly,2070,9.1947778
400,medium_variant,5yearly,2075,9.4887105
400,medium_variant,5yearly,2080,9.7937671
400,medium_variant,5yearly,2085,10.087229
400,medium_variant,5yearly,2090,10.379798
400,medium_variant,5yearly,2095,10.657274
