country,variant,freq,year,mortality15to50per1000aliveat15
31,estimates,5yearly,1950,79.2440750510323
31,estimates,5yearly,1955,69.9770800638581
31,estimates,5yearly,1960,69.7903868150845
31,estimates,5yearly,1965,70.0933907832098
31,estimates,5yearly,1970,70.7741624781279
31,estimates,5yearly,1975,70.6078248822699
31,estimates,5yearly,1980,69.7810456482291
31,estimates,5yearly,1985,68.9637189334242
31,estimates,5yearly,1990,87.7346187991844
31,estimates,5yearly,1995,80.5781744628314
31,estimates,5yearly,2000,76.7520227481909
31,estimates,5yearly,2005,57.756232981896
31,estimates,5yearly,2010,53.0815045100087
31,medium_variant,5yearly,2015,51.3618418232706
31,medium_variant,5yearly,2020,49.6948568311151
31,medium_variant,5yearly,2025,48.5087496440948
31,medium_variant,5yearly,2030,47.0316930233842
31,medium_variant,5yearly,2035,45.4431811609924
31,medium_variant,5yearly,2040,43.6835268600708
31,medium_variant,5yearly,2045,41.5827104966578
31,medium_variant,5yearly,2050,39.3214196965703
31,medium_variant,5yearly,2055,36.7653174347943
31,medium_variant,5yearly,2060,34.2063009154494
31,medium_variant,5yearly,2065,31.5465807677396
31,medium_variant,5yearly,2070,28.8775566593678
31,medium_variant,5yearly,2075,26.4085696984926
31,medium_variant,5yearly,2080,24.1630495902057
31,medium_variant,5yearly,2085,22.0020756374131
31,medium_variant,5yearly,2090,19.9510775029491
31,medium_variant,5yearly,2095,18.20096603684
