country,variant,freq,year,mortality15to50per1000aliveat15
380,estimates,5yearly,1950,79.2300348796778
380,estimates,5yearly,1955,69.0417415548205
380,estimates,5yearly,1960,66.1113982703808
380,estimates,5yearly,1965,60.7076129510082
380,estimates,5yearly,1970,56.5583575337435
380,estimates,5yearly,1975,50.9671485393461
380,estimates,5yearly,1980,45.2798275762697
380,estimates,5yearly,1985,41.351740158191
380,estimates,5yearly,1990,41.8572944879122
380,estimates,5yearly,1995,36.7570963432973
380,estimates,5yearly,2000,30.8480265192939
380,estimates,5yearly,2005,26.2363479971953
380,estimates,5yearly,2010,22.4903541082004
380,medium_variant,5yearly,2015,20.4336473320214
380,medium_variant,5yearly,2020,18.471386752034
380,medium_variant,5yearly,2025,16.9177041305494
380,medium_variant,5yearly,2030,15.5131229866904
380,medium_variant,5yearly,2035,14.2261027523739
380,medium_variant,5yearly,2040,13.0240716377851
380,medium_variant,5yearly,2045,11.9206089967573
380,medium_variant,5yearly,2050,10.9093067042301
380,medium_variant,5yearly,2055,9.95827385566095
380,medium_variant,5yearly,2060,9.05660489980886
380,medium_variant,5yearly,2065,8.2251297401158
380,medium_variant,5yearly,2070,7.44628412441728
380,medium_variant,5yearly,2075,6.72506902895298
380,medium_variant,5yearly,2080,6.06175791109576
380,medium_variant,5yearly,2085,5.44507644248304
380,medium_variant,5yearly,2090,4.85320376642162
380,medium_variant,5yearly,2095,4.32139329849679
