region,year,variant,gender,freq,agebroad,totaldeaths
1500,1950,estimates,female,5yearly,"Region, subregion, country or area *",Low-income countries
1500,1950,estimates,male,5yearly,"Region, subregion, country or area *",Low-income countries
1500,1950,estimates,female,5yearly,0_4,4714.565
1500,1950,estimates,male,5yearly,0_4,5297.385
1500,1950,estimates,female,5yearly,0_14,5513.566
1500,1950,estimates,male,5yearly,0_14,6049.412
1500,1950,estimates,female,5yearly,0_19,5797.127
1500,1950,estimates,male,5yearly,0_19,6322.189
1500,1950,estimates,female,5yearly,0_24,6105.176
1500,1950,estimates,male,5yearly,0_24,6668.187
1500,1950,estimates,female,5yearly,5_14,799.001
1500,1950,estimates,male,5yearly,5_14,752.027
1500,1950,estimates,female,5yearly,15plus,3754.14
1500,1950,estimates,male,5yearly,15plus,3980.652
1500,1950,estimates,female,5yearly,15_24,591.61
1500,1950,estimates,male,5yearly,15_24,618.775
1500,1950,estimates,female,5yearly,15_49,1878.685
1500,1950,estimates,male,5yearly,15_49,2097.284
1500,1950,estimates,female,5yearly,15_59,2351.891
1500,1950,estimates,male,5yearly,15_59,2665.379
1500,1950,estimates,female,5yearly,15_64,2640.776
1500,1950,estimates,male,5yearly,15_64,2970.553
1500,1950,estimates,female,5yearly,20plus,3470.579
1500,1950,estimates,male,5yearly,20plus,3707.875
1500,1950,estimates,female,5yearly,20_64,2357.215
1500,1950,estimates,male,5yearly,20_64,2697.776
1500,1950,estimates,female,5yearly,20_69,2672.783
1500,1950,estimates,male,5yearly,20_69,3012.878
1500,1950,estimates,female,5yearly,25plus,3162.53
1500,1950,estimates,male,5yearly,25plus,3361.877
1500,1950,estimates,female,5yearly,25_69,2364.734
1500,1950,estimates,male,5yearly,25_69,2666.88
1500,1950,estimates,female,5yearly,40plus,2326.683
1500,1950,estimates,male,5yearly,40plus,2437.777
1500,1950,estimates,female,5yearly,50plus,1875.455
1500,1950,estimates,male,5yearly,50plus,1883.368
1500,1950,estimates,female,5yearly,60plus,1402.249
1500,1950,estimates,male,5yearly,60plus,1315.273
1500,1950,estimates,female,5yearly,65plus,1113.364
1500,1950,estimates,male,5yearly,65plus,1010.099
1500,1950,estimates,female,5yearly,70plus,797.796
1500,1950,estimates,male,5yearly,70plus,694.997
1500,1950,estimates,female,5yearly,80plus,239.305
1500,1950,estimates,male,5yearly,80plus,186.485
1500,1950,estimates,female,5yearly,90plus,18.617
