region,year,variant,gender,freq,agebroad,totaldeaths
1503,1950,estimates,female,5yearly,"Region, subregion, country or area *",High-income countries
1503,1950,estimates,male,5yearly,"Region, subregion, country or area *",High-income countries
1503,1950,estimates,female,5yearly,0_4,2407.35
1503,1950,estimates,male,5yearly,0_4,3010.864
1503,1950,estimates,female,5yearly,0_14,2676.448
1503,1950,estimates,male,5yearly,0_14,3346.296
1503,1950,estimates,female,5yearly,0_19,2825.998
1503,1950,estimates,male,5yearly,0_19,3565.45
1503,1950,estimates,female,5yearly,0_24,3033.539
1503,1950,estimates,male,5yearly,0_24,3874.542
1503,1950,estimates,female,5yearly,5_14,269.098
1503,1950,estimates,male,5yearly,5_14,335.432
1503,1950,estimates,female,5yearly,15plus,14650.694
1503,1950,estimates,male,5yearly,15plus,16022.822
1503,1950,estimates,female,5yearly,15_24,357.091
1503,1950,estimates,male,5yearly,15_24,528.246
1503,1950,estimates,female,5yearly,15_49,2121.155
1503,1950,estimates,male,5yearly,15_49,2886.78
1503,1950,estimates,female,5yearly,15_59,3755.023
1503,1950,estimates,male,5yearly,15_59,5304.365
1503,1950,estimates,female,5yearly,15_64,4994.338
1503,1950,estimates,male,5yearly,15_64,6983.272
1503,1950,estimates,female,5yearly,20plus,14501.144
1503,1950,estimates,male,5yearly,20plus,15803.668
1503,1950,estimates,female,5yearly,20_64,4844.788
1503,1950,estimates,male,5yearly,20_64,6764.118
1503,1950,estimates,female,5yearly,20_69,6518.354
1503,1950,estimates,male,5yearly,20_69,8778.316
1503,1950,estimates,female,5yearly,25plus,14293.603
1503,1950,estimates,male,5yearly,25plus,15494.576
1503,1950,estimates,female,5yearly,25_69,6310.813
1503,1950,estimates,male,5yearly,25_69,8469.224
1503,1950,estimates,female,5yearly,40plus,13486.271
1503,1950,estimates,male,5yearly,40plus,14474.281
1503,1950,estimates,female,5yearly,50plus,12529.539
1503,1950,estimates,male,5yearly,50plus,13136.042
1503,1950,estimates,female,5yearly,60plus,10895.671
1503,1950,estimates,male,5yearly,60plus,10718.457
1503,1950,estimates,female,5yearly,65plus,9656.356
1503,1950,estimates,male,5yearly,65plus,9039.55
1503,1950,estimates,female,5yearly,70plus,7982.79
1503,1950,estimates,male,5yearly,70plus,7025.352
1503,1950,estimates,female,5yearly,80plus,3572.483
1503,1950,estimates,male,5yearly,80plus,2660.707
1503,1950,estimates,female,5yearly,90plus,615.242
1503,1950,estimates,male,5yearly,90plus,344.021
1503,1955,estimates,female,5yearly,"Region, subregion, country or area *",High-income countries
1503,1955,estimates,male,5yearly,"Region, subregion, country or area *",High-income countries
1503,1955,estimates,female,5yearly,0_4,2008.317
1503,1955,estimates,male,5yearly,0_4,2543.35
1503,1955,estimates,female,5yearly,0_14,2223.861
1503,1955,estimates,male,5yearly,0_14,2831.965
1503,1955,estimates,female,5yearly,0_19,2335.414
1503,1955,estimates,male,5yearly,0_19,3030.583
1503,1955,estimates,female,5yearly,0_24,2485.588
1503,1955,estimates,male,5yearly,0_24,3300.914
1503,1955,estimates,female,5yearly,5_14,215.544
1503,1955,estimates,male,5yearly,5_14,288.615
1503,1955,estimates,female,5yearly,15plus,15036.358
1503,1955,estimates,male,5yearly,15plus,16877.828
1503,1955,estimates,female,5yearly,15_24,261.727
1503,1955,estimates,male,5yearly,15_24,468.949
1503,1955,estimates,female,5yearly,15_49,1746.814
1503,1955,estimates,male,5yearly,15_49,2591.907
1503,1955,estimates,female,5yearly,15_59,3327.097
1503,1955,estimates,male,5yearly,15_59,5188.584
1503,1955,estimates,female,5yearly,15_64,4547.416
1503,1955,estimates,male,5yearly,15_64,7005.957
1503,1955,estimates,female,5yearly,20plus,14924.805
1503,1955,estimates,male,5yearly,20plus,16679.21
1503,1955,estimates,female,5yearly,20_64,4435.863
1503,1955,estimates,male,5yearly,20_64,6807.339
1503,1955,estimates,female,5yearly,20_69,6106.367
1503,1955,estimates,male,5yearly,20_69,8948.279
1503,1955,estimates,female,5yearly,25plus,14774.631
1503,1955,estimates,male,5yearly,25plus,16408.879
1503,1955,estimates,female,5yearly,25_69,5956.193
1503,1955,estimates,male,5yearly,25_69,8677.948
1503,1955,estimates,female,5yearly,40plus,14122.865
1503,1955,estimates,male,5yearly,40plus,15491.46
1503,1955,estimates,female,5yearly,50plus,13289.544
1503,1955,estimates,male,5yearly,50plus,14285.921
1503,1955,estimates,female,5yearly,60plus,11709.261
1503,1955,estimates,male,5yearly,60plus,11689.244
1503,1955,estimates,female,5yearly,65plus,10488.942
1503,1955,estimates,male,5yearly,65plus,9871.871
1503,1955,estimates,female,5yearly,70plus,8818.438
1503,1955,estimates,male,5yearly,70plus,7730.931
1503,1955,estimates,female,5yearly,80plus,4148.395
1503,1955,estimates,male,5yearly,80plus,3065.031
1503,1955,estimates,female,5yearly,90plus,668.411
1503,1955,estimates,male,5yearly,90plus,372.367
1503,1960,estimates,female,5yearly,"Region, subregion, country or area *",High-income countries
1503,1960,estimates,male,5yearly,"Region, subregion, country or area *",High-income countries
1503,1960,estimates,female,5yearly,0_4,1658.457
1503,1960,estimates,male,5yearly,0_4,2136.143
1503,1960,estimates,female,5yearly,0_14,1847.946
1503,1960,estimates,male,5yearly,0_14,2402.511
1503,1960,estimates,female,5yearly,0_19,1949.065
1503,1960,estimates,male,5yearly,0_19,2603.098
1503,1960,estimates,female,5yearly,0_24,2074.904
1503,1960,estimates,male,5yearly,0_24,2858.321
1503,1960,estimates,female,5yearly,5_14,189.489
