region,variant,freq,year,netreporductionrate
1500,estimates,5yearly,1950,1.70141021214417
1500,estimates,5yearly,1955,1.85230604519303
1500,estimates,5yearly,1960,1.91370707944166
1500,estimates,5yearly,1965,2.03276504915895
1500,estimates,5yearly,1970,2.12427014082857
1500,estimates,5yearly,1975,2.17533803810775
1500,estimates,5yearly,1980,2.23688418190445
1500,estimates,5yearly,1985,2.24454801765107
1500,estimates,5yearly,1990,2.20541387088992
1500,estimates,5yearly,1995,2.20855974237984
1500,estimates,5yearly,2000,2.19465819011445
1500,estimates,5yearly,2005,2.1736911318915
1500,estimates,5yearly,2010,2.09192236743408
1500,constant_fertility,5yearly,2015,2.16363388005443
1500,constant_mortality,5yearly,2015,1.93169055807506
1500,high_variant,5yearly,2015,2.09135129336669
1500,instant_replacement,5yearly,2015,1
1500,low_variant,5yearly,2015,1.87465828342833
1500,medium_variant,5yearly,2015,1.98285029111764
1500,momentum,5yearly,2015,1
1500,no_change,5yearly,2015,2.10747549619095
1500,zero_migration,5yearly,2015,1.98233566234945
1500,constant_fertility,5yearly,2020,2.22709948433865
1500,constant_mortality,5yearly,2020,1.78497362794756
1500,high_variant,5yearly,2020,2.04660931411056
1500,instant_replacement,5yearly,2020,1
1500,low_variant,5yearly,2020,1.6935914844036
1500,medium_variant,5yearly,2020,1.87006357216281
1500,momentum,5yearly,2020,1
1500,no_change,5yearly,2020,2.12505745811807
1500,zero_migration,5yearly,2020,1.86875828551417
1500,constant_fertility,5yearly,2025,2.28511677406523
1500,constant_mortality,5yearly,2025,1.65475483759526
1500,high_variant,5yearly,2025,1.9879348125828
1500,instant_replacement,5yearly,2025,1
1500,low_variant,5yearly,2025,1.53985518951157
1500,medium_variant,5yearly,2025,1.76373936316853
1500,momentum,5yearly,2025,1
1500,no_change,5yearly,2025,2.14249646762486
1500,zero_migration,5yearly,2025,1.76196146008948
1500,constant_fertility,5yearly,2030,2.3387354474594
1500,constant_mortality,5yearly,2030,1.54064996930589
1500,high_variant,5yearly,2030,1.89363662276284
1500,instant_replacement,5yearly,2030,1
1500,low_variant,5yearly,2030,1.44029335020022
1500,medium_variant,5yearly,2030,1.6669431996204
1500,momentum,5yearly,2030,1
1500,no_change,5yearly,2030,2.15927237489172
1500,zero_migration,5yearly,2030,1.66484227442381
1500,constant_fertility,5yearly,2035,2.38639862201235
1500,constant_mortality,5yearly,2035,1.44029562384184
1500,high_variant,5yearly,2035,1.80613259291932
1500,instant_replacement,5yearly,2035,1
1500,low_variant,5yearly,2035,1.34943125584308
1500,medium_variant,5yearly,2035,1.57770355369946
1500,momentum,5yearly,2035,1
1500,no_change,5yearly,2035,2.17559365686115
1500,zero_migration,5yearly,2035,1.57533708471557
1500,constant_fertility,5yearly,2040,2.4294951828261
1500,constant_mortality,5yearly,2040,1.35301387263997
1500,high_variant,5yearly,2040,1.72611166410069
1500,instant_replacement,5yearly,2040,1
1500,low_variant,5yearly,2040,1.26736076627187
1500,medium_variant,5yearly,2040,1.4965178946905
1500,momentum,5yearly,2040,1
1500,no_change,5yearly,2040,2.19147171081735
1500,zero_migration,5yearly,2040,1.49398355090026
1500,constant_fertility,5yearly,2045,2.46887237172743
1500,constant_mortality,5yearly,2045,1.27633236797429
1500,high_variant,5yearly,2045,1.65350820924657
1500,instant_replacement,5yearly,2045,1
1500,low_variant,5yearly,2045,1.19366834862255
1500,medium_variant,5yearly,2045,1.42348666808136
1500,momentum,5yearly,2045,1
1500,no_change,5yearly,2045,2.20706642871226
1500,zero_migration,5yearly,2045,1.4209394632136
1500,constant_fertility,5yearly,2050,2.50435613977553
1500,constant_mortality,5yearly,2050,1.20998848443353
1500,high_variant,5yearly,2050,1.58924186204697
1500,instant_replacement,5yearly,2050,1
1500,low_variant,5yearly,2050,1.12855697117424
1500,medium_variant,5yearly,2050,1.35844936781652
1500,momentum,5yearly,2050,1
1500,no_change,5yearly,2050,2.2218919786822
1500,zero_migration,5yearly,2050,1.35603614211172
1500,constant_fertility,5yearly,2055,2.53564924693813
1500,constant_mortality,5yearly,2055,1.15142041940107
1500,high_variant,5yearly,2055,1.53113033226985
1500,instant_replacement,5yearly,2055,1
1500,low_variant,5yearly,2055,1.06998062678659
1500,medium_variant,5yearly,2055,1.30019540068229
1500,momentum,5yearly,2055,1
1500,no_change,5yearly,2055,2.23530938966353
1500,zero_migration,5yearly,2055,1.29794632619182
1500,constant_fertility,5yearly,2060,2.56286607270249
