region,variant,freq,year,birthper1000population
914,estimates,5yearly,1950,47.392
914,estimates,5yearly,1955,47.636
914,estimates,5yearly,1960,47.681
914,estimates,5yearly,1965,47.434
914,estimates,5yearly,1970,47.87
914,estimates,5yearly,1975,47.86
914,estimates,5yearly,1980,46.969
914,estimates,5yearly,1985,45.427
914,estimates,5yearly,1990,44.12
914,estimates,5yearly,1995,43.324
914,estimates,5yearly,2000,42.561
914,estimates,5yearly,2005,41.401
914,estimates,5yearly,2010,39.81
914,constant_fertility,5yearly,2015,39.68
914,constant_mortality,5yearly,2015,37.57
914,high_variant,5yearly,2015,39.15
914,instant_replacement,5yearly,2015,18.89
914,low_variant,5yearly,2015,35.857
914,medium_variant,5yearly,2015,37.51
914,momentum,5yearly,2015,19.507
914,no_change,5yearly,2015,39.747
914,zero_migration,5yearly,2015,37.523
914,constant_fertility,5yearly,2020,39.53
914,constant_mortality,5yearly,2020,35.688
914,high_variant,5yearly,2020,37.88
914,instant_replacement,5yearly,2020,20.082
914,low_variant,5yearly,2020,33.052
914,medium_variant,5yearly,2020,35.5
914,momentum,5yearly,2020,21.319
914,no_change,5yearly,2020,39.753
914,zero_migration,5yearly,2020,35.519
914,constant_fertility,5yearly,2025,39.341
914,constant_mortality,5yearly,2025,34.089
914,high_variant,5yearly,2025,36.474
914,instant_replacement,5yearly,2025,21.305
914,low_variant,5yearly,2025,30.885
914,medium_variant,5yearly,2025,33.754
914,momentum,5yearly,2025,23.112
914,no_change,5yearly,2025,39.76
914,zero_migration,5yearly,2025,33.754
914,constant_fertility,5yearly,2030,39.123
914,constant_mortality,5yearly,2030,32.572
914,high_variant,5yearly,2030,34.621
914,instant_replacement,5yearly,2030,21.669
914,low_variant,5yearly,2030,29.446
914,medium_variant,5yearly,2030,32.126
914,momentum,5yearly,2030,23.899
914,no_change,5yearly,2030,39.713
914,zero_migration,5yearly,2030,32.096
914,constant_fertility,5yearly,2035,38.979
914,constant_mortality,5yearly,2035,30.973
914,high_variant,5yearly,2035,33.042
914,instant_replacement,5yearly,2035,20.452
914,low_variant,5yearly,2035,27.746
914,medium_variant,5yearly,2035,30.484
914,momentum,5yearly,2035,22.9
914,no_change,5yearly,2035,39.663
914,zero_migration,5yearly,2035,30.434
914,constant_fertility,5yearly,2040,38.933
914,constant_mortality,5yearly,2040,29.287
914,high_variant,5yearly,2040,31.629
914,instant_replacement,5yearly,2040,18.46
914,low_variant,5yearly,2040,25.835
914,medium_variant,5yearly,2040,28.812
914,momentum,5yearly,2040,21.024
914,no_change,5yearly,2040,39.652
914,zero_migration,5yearly,2040,28.754
914,constant_fertility,5yearly,2045,38.945
914,constant_mortality,5yearly,2045,27.602
914,high_variant,5yearly,2045,30.267
914,instant_replacement,5yearly,2045,16.769
914,low_variant,5yearly,2045,23.909
914,medium_variant,5yearly,2045,27.164
914,momentum,5yearly,2045,19.475
