region,variant,freq,year,birthper1000population
1501,estimates,5yearly,1950,43.411
1501,estimates,5yearly,1955,43.261
1501,estimates,5yearly,1960,42.076
1501,estimates,5yearly,1965,40.466
1501,estimates,5yearly,1970,39.076
1501,estimates,5yearly,1975,37.576
1501,estimates,5yearly,1980,36.409
1501,estimates,5yearly,1985,34.037
1501,estimates,5yearly,1990,31.081
1501,estimates,5yearly,1995,28.507
1501,estimates,5yearly,2000,26.744
1501,estimates,5yearly,2005,25.229
1501,estimates,5yearly,2010,23.536
1501,constant_fertility,5yearly,2015,23.36
1501,constant_mortality,5yearly,2015,22.054
1501,high_variant,5yearly,2015,23.929
1501,instant_replacement,5yearly,2015,18.2
1501,low_variant,5yearly,2015,20.126
1501,medium_variant,5yearly,2015,22.039
1501,momentum,5yearly,2015,18.46
1501,no_change,5yearly,2015,23.376
1501,zero_migration,5yearly,2015,22.063
1501,constant_fertility,5yearly,2020,22.963
1501,constant_mortality,5yearly,2020,20.688
1501,high_variant,5yearly,2020,23.396
1501,instant_replacement,5yearly,2020,17.904
1501,low_variant,5yearly,2020,17.789
1501,medium_variant,5yearly,2020,20.639
1501,momentum,5yearly,2020,18.401
1501,no_change,5yearly,2020,23.02
1501,zero_migration,5yearly,2020,20.69
1501,constant_fertility,5yearly,2025,22.522
1501,constant_mortality,5yearly,2025,19.516
1501,high_variant,5yearly,2025,22.54
1501,instant_replacement,5yearly,2025,17.524
1501,low_variant,5yearly,2025,16.094
1501,medium_variant,5yearly,2025,19.421
1501,momentum,5yearly,2025,18.21
1501,no_change,5yearly,2025,22.637
1501,zero_migration,5yearly,2025,19.472
1501,constant_fertility,5yearly,2030,22.142
1501,constant_mortality,5yearly,2030,18.528
1501,high_variant,5yearly,2030,21.188
1501,instant_replacement,5yearly,2030,16.997
1501,low_variant,5yearly,2030,15.324
1501,medium_variant,5yearly,2030,18.388
1501,momentum,5yearly,2030,17.822
1501,no_change,5yearly,2030,22.314
1501,zero_migration,5yearly,2030,18.421
1501,constant_fertility,5yearly,2035,21.999
1501,constant_mortality,5yearly,2035,17.674
1501,high_variant,5yearly,2035,20.323
1501,instant_replacement,5yearly,2035,16.153
1501,low_variant,5yearly,2035,14.465
1501,medium_variant,5yearly,2035,17.506
1501,momentum,5yearly,2035,17.084
1501,no_change,5yearly,2035,22.204
1501,zero_migration,5yearly,2035,17.518
1501,constant_fertility,5yearly,2040,22.135
1501,constant_mortality,5yearly,2040,16.909
1501,high_variant,5yearly,2040,19.896
1501,instant_replacement,5yearly,2040,15.234
1501,low_variant,5yearly,2040,13.46
1501,medium_variant,5yearly,2040,16.732
1501,momentum,5yearly,2040,16.269
1501,no_change,5yearly,2040,22.347
1501,zero_migration,5yearly,2040,16.734
1501,constant_fertility,5yearly,2045,22.386
1501,constant_mortality,5yearly,2045,16.209
1501,high_variant,5yearly,2045,19.6
1501,instant_replacement,5yearly,2045,14.55
1501,low_variant,5yearly,2045,12.447
1501,medium_variant,5yearly,2045,16.027
1501,momentum,5yearly,2045,15.717
1501,no_change,5yearly,2045,22.599
1501,zero_migration,5yearly,2045,16.031
1501,constant_fertility,5yearly,2050,22.656
1501,constant_mortality,5yearly,2050,15.56
1501,high_variant,5yearly,2050,19.181
1501,instant_replacement,5yearly,2050,14.095
1501,low_variant,5yearly,2050,11.57
1501,medium_variant,5yearly,2050,15.368
1501,momentum,5yearly,2050,15.415
1501,no_change,5yearly,2050,22.871
1501,zero_migration,5yearly,2050,15.376
1501,constant_fertility,5yearly,2055,22.958
1501,constant_mortality,5yearly,2055,14.99
1501,high_variant,5yearly,2055,18.617
1501,instant_replacement,5yearly,2055,13.832
1501,low_variant,5yearly,2055,10.908
1501,medium_variant,5yearly,2055,14.773
1501,momentum,5yearly,2055,15.306
1501,no_change,5yearly,2055,23.176
1501,zero_migration,5yearly,2055,14.781
1501,constant_fertility,5yearly,2060,23.348
1501,constant_mortality,5yearly,2060,14.53
1501,high_variant,5yearly,2060,18.077
1501,instant_replacement,5yearly,2060,13.637
1501,low_variant,5yearly,2060,10.431
1501,medium_variant,5yearly,2060,14.279
1501,momentum,5yearly,2060,15.258
1501,no_change,5yearly,2060,23.564
1501,zero_migration,5yearly,2060,14.28
1501,constant_fertility,5yearly,2065,23.839
1501,constant_mortality,5yearly,2065,14.149
1501,high_variant,5yearly,2065,17.663
1501,instant_replacement,5yearly,2065,13.412
1501,low_variant,5yearly,2065,10.021
1501,medium_variant,5yearly,2065,13.858
1501,momentum,5yearly,2065,15.164
1501,no_change,5yearly,2065,24.043
1501,zero_migration,5yearly,2065,13.851
1501,constant_fertility,5yearly,2070,24.387
1501,constant_mortality,5yearly,2070,13.813
1501,high_variant,5yearly,2070,17.367
1501,instant_replacement,5yearly,2070,13.175
1501,low_variant,5yearly,2070,9.608
1501,medium_variant,5yearly,2070,13.478
1501,momentum,5yearly,2070,15.053
1501,no_change,5yearly,2070,24.57
1501,zero_migration,5yearly,2070,13.465
1501,constant_fertility,5yearly,2075,24.947
1501,constant_mortality,5yearly,2075,13.509
1501,high_variant,5yearly,2075,17.112
1501,instant_replacement,5yearly,2075,12.975
1501,low_variant,5yearly,2075,9.2
1501,medium_variant,5yearly,2075,13.125
1501,momentum,5yearly,2075,14.982
1501,no_change,5yearly,2075,25.1
1501,zero_migration,5yearly,2075,13.111
