region,variant,freq,year,birthper1000population
934,estimates,5yearly,1950,43.007
934,estimates,5yearly,1955,40.75
934,estimates,5yearly,1960,41.277
934,estimates,5yearly,1965,39.658
934,estimates,5yearly,1970,35.666
934,estimates,5yearly,1975,31.364
934,estimates,5yearly,1980,30.216
934,estimates,5yearly,1985,29.607
934,estimates,5yearly,1990,25.437
934,estimates,5yearly,1995,22.377
934,estimates,5yearly,2000,20.891
934,estimates,5yearly,2005,20.04
934,estimates,5yearly,2010,19.168
934,constant_fertility,5yearly,2015,18.664
934,constant_mortality,5yearly,2015,17.905
934,high_variant,5yearly,2015,19.737
934,instant_replacement,5yearly,2015,17.11
934,low_variant,5yearly,2015,16.031
934,medium_variant,5yearly,2015,17.893
934,momentum,5yearly,2015,17.282
934,no_change,5yearly,2015,18.677
934,zero_migration,5yearly,2015,17.909
934,constant_fertility,5yearly,2020,17.946
934,constant_mortality,5yearly,2020,16.666
934,high_variant,5yearly,2020,19.253
934,instant_replacement,5yearly,2020,16.157
934,low_variant,5yearly,2020,13.904
934,medium_variant,5yearly,2020,16.621
934,momentum,5yearly,2020,16.49
934,no_change,5yearly,2020,17.994
934,zero_migration,5yearly,2020,16.658
934,constant_fertility,5yearly,2025,17.453
934,constant_mortality,5yearly,2025,15.707
934,high_variant,5yearly,2025,18.568
934,instant_replacement,5yearly,2025,15.395
934,low_variant,5yearly,2025,12.478
934,medium_variant,5yearly,2025,15.617
934,momentum,5yearly,2025,15.872
934,no_change,5yearly,2025,17.553
934,zero_migration,5yearly,2025,15.662
934,constant_fertility,5yearly,2030,17.246
934,constant_mortality,5yearly,2030,15.028
934,high_variant,5yearly,2030,17.545
934,instant_replacement,5yearly,2030,14.794
934,low_variant,5yearly,2030,11.986
934,medium_variant,5yearly,2030,14.885
934,momentum,5yearly,2030,15.402
934,no_change,5yearly,2030,17.406
934,zero_migration,5yearly,2030,14.932
934,constant_fertility,5yearly,2035,17.274
934,constant_mortality,5yearly,2035,14.547
934,high_variant,5yearly,2035,17.025
934,instant_replacement,5yearly,2035,14.271
934,low_variant,5yearly,2035,11.475
934,medium_variant,5yearly,2035,14.353
934,momentum,5yearly,2035,14.998
934,no_change,5yearly,2035,17.489
934,zero_migration,5yearly,2035,14.397
934,constant_fertility,5yearly,2040,17.443
934,constant_mortality,5yearly,2040,14.158
934,high_variant,5yearly,2040,16.92
934,instant_replacement,5yearly,2040,13.877
934,low_variant,5yearly,2040,10.827
934,medium_variant,5yearly,2040,13.919
934,momentum,5yearly,2040,14.727
934,no_change,5yearly,2040,17.699
934,zero_migration,5yearly,2040,13.96
934,constant_fertility,5yearly,2045,17.656
934,constant_mortality,5yearly,2045,13.766
934,high_variant,5yearly,2045,16.918
934,instant_replacement,5yearly,2045,13.601
934,low_variant,5yearly,2045,10.077
934,medium_variant,5yearly,2045,13.483
934,momentum,5yearly,2045,14.594
934,no_change,5yearly,2045,17.945
934,zero_migration,5yearly,2045,13.525
