region,variant,freq,year,birthper1000population
1503,estimates,5yearly,1950,22.489
1503,estimates,5yearly,1955,21.875
1503,estimates,5yearly,1960,20.733
1503,estimates,5yearly,1965,18.743
1503,estimates,5yearly,1970,17.155
1503,estimates,5yearly,1975,15.54
1503,estimates,5yearly,1980,14.899
1503,estimates,5yearly,1985,14.158
1503,estimates,5yearly,1990,13.503
1503,estimates,5yearly,1995,12.435
1503,estimates,5yearly,2000,11.826
1503,estimates,5yearly,2005,11.777
1503,estimates,5yearly,2010,11.16
1503,constant_fertility,5yearly,2015,10.865
1503,constant_mortality,5yearly,2015,10.975
1503,high_variant,5yearly,2015,12.517
1503,instant_replacement,5yearly,2015,13.255
1503,low_variant,5yearly,2015,9.392
1503,medium_variant,5yearly,2015,10.961
1503,momentum,5yearly,2015,13.187
1503,no_change,5yearly,2015,10.879
1503,zero_migration,5yearly,2015,10.869
1503,constant_fertility,5yearly,2020,10.512
1503,constant_mortality,5yearly,2020,10.767
1503,high_variant,5yearly,2020,13.014
1503,instant_replacement,5yearly,2020,12.648
1503,low_variant,5yearly,2020,8.349
1503,medium_variant,5yearly,2020,10.714
1503,momentum,5yearly,2020,12.442
1503,no_change,5yearly,2020,10.564
1503,zero_migration,5yearly,2020,10.453
1503,constant_fertility,5yearly,2025,10.167
1503,constant_mortality,5yearly,2025,10.533
1503,high_variant,5yearly,2025,13.054
1503,instant_replacement,5yearly,2025,12.043
1503,low_variant,5yearly,2025,7.647
1503,medium_variant,5yearly,2025,10.424
1503,momentum,5yearly,2025,11.751
1503,no_change,5yearly,2025,10.274
1503,zero_migration,5yearly,2025,10.026
1503,constant_fertility,5yearly,2030,9.915
1503,constant_mortality,5yearly,2030,10.355
1503,high_variant,5yearly,2030,12.56
1503,instant_replacement,5yearly,2030,11.561
1503,low_variant,5yearly,2030,7.594
1503,medium_variant,5yearly,2030,10.176
1503,momentum,5yearly,2030,11.28
1503,no_change,5yearly,2030,10.09
1503,zero_migration,5yearly,2030,9.715
1503,constant_fertility,5yearly,2035,9.798
1503,constant_mortality,5yearly,2035,10.3
1503,high_variant,5yearly,2035,12.312
1503,instant_replacement,5yearly,2035,11.333
1503,low_variant,5yearly,2035,7.558
1503,medium_variant,5yearly,2035,10.039
1503,momentum,5yearly,2035,11.161
1503,no_change,5yearly,2035,10.054
1503,zero_migration,5yearly,2035,9.584
1503,constant_fertility,5yearly,2040,9.773
1503,constant_mortality,5yearly,2040,10.353
1503,high_variant,5yearly,2040,12.424
1503,instant_replacement,5yearly,2040,11.447
1503,low_variant,5yearly,2040,7.441
1503,medium_variant,5yearly,2040,10.002
1503,momentum,5yearly,2040,11.431
1503,no_change,5yearly,2040,10.117
1503,zero_migration,5yearly,2040,9.564
1503,constant_fertility,5yearly,2045,9.759
1503,constant_mortality,5yearly,2045,10.453
1503,high_variant,5yearly,2045,12.887
1503,instant_replacement,5yearly,2045,11.87
1503,low_variant,5yearly,2045,7.142
1503,medium_variant,5yearly,2045,10.01
1503,momentum,5yearly,2045,12.01
1503,no_change,5yearly,2045,10.193
1503,zero_migration,5yearly,2045,9.548
1503,constant_fertility,5yearly,2050,9.725
1503,constant_mortality,5yearly,2050,10.559
1503,high_variant,5yearly,2050,13.427
1503,instant_replacement,5yearly,2050,12.216
1503,low_variant,5yearly,2050,6.763
1503,medium_variant,5yearly,2050,10.026
1503,momentum,5yearly,2050,12.473
1503,no_change,5yearly,2050,10.246
1503,zero_migration,5yearly,2050,9.506
1503,constant_fertility,5yearly,2055,9.678
1503,constant_mortality,5yearly,2055,10.624
1503,high_variant,5yearly,2055,13.679
1503,instant_replacement,5yearly,2055,12.147
1503,low_variant,5yearly,2055,6.487
1503,medium_variant,5yearly,2055,10.005
1503,momentum,5yearly,2055,12.46
1503,no_change,5yearly,2055,10.282
1503,zero_migration,5yearly,2055,9.437
1503,constant_fertility,5yearly,2060,9.642
1503,constant_mortality,5yearly,2060,10.654
1503,high_variant,5yearly,2060,13.603
1503,instant_replacement,5yearly,2060,11.853
1503,low_variant,5yearly,2060,6.393
1503,medium_variant,5yearly,2060,9.957
1503,momentum,5yearly,2060,12.212
1503,no_change,5yearly,2060,10.323
1503,zero_migration,5yearly,2060,9.382
1503,constant_fertility,5yearly,2065,9.635
1503,constant_mortality,5yearly,2065,10.683
1503,high_variant,5yearly,2065,13.428
1503,instant_replacement,5yearly,2065,11.625
1503,low_variant,5yearly,2065,6.407
1503,medium_variant,5yearly,2065,9.912
1503,momentum,5yearly,2065,12.081
1503,no_change,5yearly,2065,10.393
1503,zero_migration,5yearly,2065,9.375
1503,constant_fertility,5yearly,2070,9.657
1503,constant_mortality,5yearly,2070,10.732
1503,high_variant,5yearly,2070,13.378
1503,instant_replacement,5yearly,2070,11.57
1503,low_variant,5yearly,2070,6.414
1503,medium_variant,5yearly,2070,9.889
1503,momentum,5yearly,2070,12.171
1503,no_change,5yearly,2070,10.491
1503,zero_migration,5yearly,2070,9.411
1503,constant_fertility,5yearly,2075,9.686
1503,constant_mortality,5yearly,2075,10.805
1503,high_variant,5yearly,2075,13.515
1503,instant_replacement,5yearly,2075,11.667
1503,low_variant,5yearly,2075,6.354
1503,medium_variant,5yearly,2075,9.891
1503,momentum,5yearly,2075,12.425
1503,no_change,5yearly,2075,10.593
1503,zero_migration,5yearly,2075,9.459
1503,constant_fertility,5yearly,2080,9.699
1503,constant_mortality,5yearly,2080,10.866
1503,high_variant,5yearly,2080,13.714
1503,instant_replacement,5yearly,2080,11.789
1503,low_variant,5yearly,2080,6.233
1503,medium_variant,5yearly,2080,9.887
1503,momentum,5yearly,2080,12.676
1503,no_change,5yearly,2080,10.674
1503,zero_migration,5yearly,2080,9.475
1503,constant_fertility,5yearly,2085,9.694
1503,constant_mortality,5yearly,2085,10.901
1503,high_variant,5yearly,2085,13.816
1503,instant_replacement,5yearly,2085,11.787
1503,low_variant,5yearly,2085,6.111
1503,medium_variant,5yearly,2085,9.86
1503,momentum,5yearly,2085,12.745
1503,no_change,5yearly,2085,10.733
1503,zero_migration,5yearly,2085,9.451
1503,constant_fertility,5yearly,2090,9.682
1503,constant_mortality,5yearly,2090,10.907
1503,high_variant,5yearly,2090,13.749
1503,instant_replacement,5yearly,2090,11.621
1503,low_variant,5yearly,2090,6.042
1503,medium_variant,5yearly,2090,9.806
1503,momentum,5yearly,2090,12.612
1503,no_change,5yearly,2090,10.785
1503,zero_migration,5yearly,2090,9.403
1503,constant_fertility,5yearly,2095,9.676
1503,constant_mortality,5yearly,2095,10.895
1503,high_variant,5yearly,2095,13.571
1503,instant_replacement,5yearly,2095,11.39
1503,low_variant,5yearly,2095,6.028
1503,medium_variant,5yearly,2095,9.734
1503,momentum,5yearly,2095,12.424
1503,no_change,5yearly,2095,10.847
1503,zero_migration,5yearly,2095,9.352
1503,constant_fertility,5yearly,Regi,High-income countries
1503,constant_mortality,5yearly,Regi,High-income countries
1503,estimates,5yearly,Regi,High-income countries
1503,high_variant,5yearly,Regi,High-income countries
1503,instant_replacement,5yearly,Regi,High-income countries
1503,low_variant,5yearly,Regi,High-income countries
1503,medium_variant,5yearly,Regi,High-income countries
1503,momentum,5yearly,Regi,High-income countries
1503,no_change,5yearly,Regi,High-income countries
1503,zero_migration,5yearly,Regi,High-income countries
