region,variant,freq,year,birthper1000population
913,estimates,5yearly,1950,42.086
913,estimates,5yearly,1955,41.154
913,estimates,5yearly,1960,40.178
913,estimates,5yearly,1965,38.857
913,estimates,5yearly,1970,38.286
913,estimates,5yearly,1975,36.961
913,estimates,5yearly,1980,35.157
913,estimates,5yearly,1985,31.946
913,estimates,5yearly,1990,28.244
913,estimates,5yearly,1995,25.951
913,estimates,5yearly,2000,24.547
913,estimates,5yearly,2005,23.596
913,estimates,5yearly,2010,22.848
913,constant_fertility,5yearly,2015,22.452
913,constant_mortality,5yearly,2015,21.266
913,high_variant,5yearly,2015,23.27
913,instant_replacement,5yearly,2015,18.868
913,low_variant,5yearly,2015,19.225
913,medium_variant,5yearly,2015,21.258
913,momentum,5yearly,2015,19.417
913,no_change,5yearly,2015,22.462
913,zero_migration,5yearly,2015,21.231
913,constant_fertility,5yearly,2020,21.761
913,constant_mortality,5yearly,2020,19.751
913,high_variant,5yearly,2020,22.615
913,instant_replacement,5yearly,2020,18.369
913,low_variant,5yearly,2020,16.654
913,medium_variant,5yearly,2020,19.687
913,momentum,5yearly,2020,19.088
913,no_change,5yearly,2020,21.835
913,zero_migration,5yearly,2020,19.634
913,constant_fertility,5yearly,2025,20.984
913,constant_mortality,5yearly,2025,18.483
913,high_variant,5yearly,2025,21.608
913,instant_replacement,5yearly,2025,17.811
913,low_variant,5yearly,2025,14.754
913,medium_variant,5yearly,2025,18.299
913,momentum,5yearly,2025,18.745
913,no_change,5yearly,2025,21.198
913,zero_migration,5yearly,2025,18.261
913,constant_fertility,5yearly,2030,20.407
913,constant_mortality,5yearly,2030,17.562
913,high_variant,5yearly,2030,20.23
913,instant_replacement,5yearly,2030,17.317
913,low_variant,5yearly,2030,13.926
913,medium_variant,5yearly,2030,17.228
913,momentum,5yearly,2030,18.493
913,no_change,5yearly,2030,20.794
913,zero_migration,5yearly,2030,17.224
913,constant_fertility,5yearly,2035,20.094
913,constant_mortality,5yearly,2035,16.888
913,high_variant,5yearly,2035,19.434
913,instant_replacement,5yearly,2035,16.717
913,low_variant,5yearly,2035,13.119
913,medium_variant,5yearly,2035,16.415
913,momentum,5yearly,2035,18.142
913,no_change,5yearly,2035,20.645
913,zero_migration,5yearly,2035,16.432
913,constant_fertility,5yearly,2040,19.919
913,constant_mortality,5yearly,2040,16.27
913,high_variant,5yearly,2040,19.033
913,instant_replacement,5yearly,2040,15.996
913,low_variant,5yearly,2040,12.163
913,medium_variant,5yearly,2040,15.686
913,momentum,5yearly,2040,17.663
913,no_change,5yearly,2040,20.612
913,zero_migration,5yearly,2040,15.702
913,constant_fertility,5yearly,2045,19.739
913,constant_mortality,5yearly,2045,15.611
913,high_variant,5yearly,2045,18.689
913,instant_replacement,5yearly,2045,15.353
913,low_variant,5yearly,2045,11.096
913,medium_variant,5yearly,2045,14.929
913,momentum,5yearly,2045,17.255
913,no_change,5yearly,2045,20.571
913,zero_migration,5yearly,2045,14.93
913,constant_fertility,5yearly,2050,19.513
913,constant_mortality,5yearly,2050,14.978
913,high_variant,5yearly,2050,18.221
913,instant_replacement,5yearly,2050,14.871
913,low_variant,5yearly,2050,10.11
913,medium_variant,5yearly,2050,14.182
913,momentum,5yearly,2050,17.021
913,no_change,5yearly,2050,20.502
913,zero_migration,5yearly,2050,14.171
913,constant_fertility,5yearly,2055,19.277
913,constant_mortality,5yearly,2055,14.437
913,high_variant,5yearly,2055,17.603
913,instant_replacement,5yearly,2055,14.559
913,low_variant,5yearly,2055,9.336
913,medium_variant,5yearly,2055,13.499
913,momentum,5yearly,2055,16.971
913,no_change,5yearly,2055,20.449
913,zero_migration,5yearly,2055,13.485
913,constant_fertility,5yearly,2060,19.084
913,constant_mortality,5yearly,2060,14.05
913,high_variant,5yearly,2060,17.001
913,instant_replacement,5yearly,2060,14.319
913,low_variant,5yearly,2060,8.803
913,medium_variant,5yearly,2060,12.949
913,momentum,5yearly,2060,16.995
913,no_change,5yearly,2060,20.453
913,zero_migration,5yearly,2060,12.94
913,constant_fertility,5yearly,2065,18.951
913,constant_mortality,5yearly,2065,13.775
913,high_variant,5yearly,2065,16.537
913,instant_replacement,5yearly,2065,14.058
913,low_variant,5yearly,2065,8.396
913,medium_variant,5yearly,2065,12.511
913,momentum,5yearly,2065,16.978
913,no_change,5yearly,2065,20.508
913,zero_migration,5yearly,2065,12.507
913,constant_fertility,5yearly,2070,18.857
913,constant_mortality,5yearly,2070,13.541
913,high_variant,5yearly,2070,16.219
913,instant_replacement,5yearly,2070,13.769
913,low_variant,5yearly,2070,8.003
913,medium_variant,5yearly,2070,12.131
913,momentum,5yearly,2070,16.907
913,no_change,5yearly,2070,20.58
