country,variant,freq,year,mortality15to60per1000aliveat15
203,estimates,5yearly,1950,184.304397081675
203,estimates,5yearly,1955,162.194003959595
203,estimates,5yearly,1960,152.693843980114
203,estimates,5yearly,1965,158.189835946799
203,estimates,5yearly,1970,161.721100911513
203,estimates,5yearly,1975,159.947935083373
203,estimates,5yearly,1980,162.324339556853
203,estimates,5yearly,1985,158.571474258113
203,estimates,5yearly,1990,150.566416919776
203,estimates,5yearly,1995,132.071635273962
203,estimates,5yearly,2000,119.309087591045
203,estimates,5yearly,2005,105.058129303804
203,estimates,5yearly,2010,90.9970492463116
203,medium_variant,5yearly,2015,84.0942785759125
203,medium_variant,5yearly,2020,76.9651188162841
203,medium_variant,5yearly,2025,70.2067427675542
203,medium_variant,5yearly,2030,63.6698751607986
203,medium_variant,5yearly,2035,57.5795689986087
203,medium_variant,5yearly,2040,52.1193050224673
203,medium_variant,5yearly,2045,47.3607601769741
203,medium_variant,5yearly,2050,43.3613917577706
203,medium_variant,5yearly,2055,39.8959168200366
203,medium_variant,5yearly,2060,36.7769313901374
203,medium_variant,5yearly,2065,33.8726871783934
203,medium_variant,5yearly,2070,31.2246351425081
203,medium_variant,5yearly,2075,28.8615390687218
203,medium_variant,5yearly,2080,26.5964584931038
203,medium_variant,5yearly,2085,24.4411815210279
203,medium_variant,5yearly,2090,22.4487596126629
203,medium_variant,5yearly,2095,20.2535048673257
