country,variant,freq,year,mortality15to60per1000aliveat15
28,estimates,5yearly,1950,287.59329575488
28,estimates,5yearly,1955,269.111777763471
28,estimates,5yearly,1960,252.242583652782
28,estimates,5yearly,1965,236.656886659883
28,estimates,5yearly,1970,221.618414794443
28,estimates,5yearly,1975,207.325377654248
28,estimates,5yearly,1980,194.664190838244
28,estimates,5yearly,1985,183.332383324702
28,estimates,5yearly,1990,172.892685179109
28,estimates,5yearly,1995,162.148812347593
28,estimates,5yearly,2000,151.857133270753
28,estimates,5yearly,2005,142.452476781839
28,estimates,5yearly,2010,133.544579470065
28,medium_variant,5yearly,2015,126.137117667624
28,medium_variant,5yearly,2020,117.686983935173
28,medium_variant,5yearly,2025,109.089975268556
28,medium_variant,5yearly,2030,100.779326205585
28,medium_variant,5yearly,2035,92.6922066469359
28,medium_variant,5yearly,2040,84.7961208775928
28,medium_variant,5yearly,2045,77.3059073251985
28,medium_variant,5yearly,2050,70.4308233865383
28,medium_variant,5yearly,2055,63.9066840266045
28,medium_variant,5yearly,2060,57.8114950459855
28,medium_variant,5yearly,2065,52.4189988886429
28,medium_variant,5yearly,2070,47.6251782167402
28,medium_variant,5yearly,2075,43.4457141566923
28,medium_variant,5yearly,2080,39.5904786121825
28,medium_variant,5yearly,2085,36.1238864436259
28,medium_variant,5yearly,2090,32.9499400235685
28,medium_variant,5yearly,2095,29.9729342844861
