country,variant,freq,year,mortality15to60per1000aliveat15
192,estimates,5yearly,1950,255.245021070101
192,estimates,5yearly,1955,221.008120091282
192,estimates,5yearly,1960,187.575497983051
192,estimates,5yearly,1965,153.67131731227
192,estimates,5yearly,1970,136.906152820698
192,estimates,5yearly,1975,134.386888206783
192,estimates,5yearly,1980,127.071295526005
192,estimates,5yearly,1985,126.913159733145
192,estimates,5yearly,1990,128.16606079075
192,estimates,5yearly,1995,116.582287046861
192,estimates,5yearly,2000,108.681405075746
192,estimates,5yearly,2005,97.6408537864409
192,estimates,5yearly,2010,93.4633299745847
192,medium_variant,5yearly,2015,86.7878280915182
192,medium_variant,5yearly,2020,79.4032505700825
192,medium_variant,5yearly,2025,73.5978598441965
192,medium_variant,5yearly,2030,68.1001174428586
192,medium_variant,5yearly,2035,62.8142862121042
192,medium_variant,5yearly,2040,58.2708705746839
192,medium_variant,5yearly,2045,54.3859555949655
192,medium_variant,5yearly,2050,50.9873062071351
192,medium_variant,5yearly,2055,48.1017244730337
192,medium_variant,5yearly,2060,45.4593245138211
192,medium_variant,5yearly,2065,42.9354899257905
192,medium_variant,5yearly,2070,40.5282535235516
192,medium_variant,5yearly,2075,38.1436106431609
192,medium_variant,5yearly,2080,35.9461906955796
192,medium_variant,5yearly,2085,33.8561717863388
192,medium_variant,5yearly,2090,31.8485691144763
192,medium_variant,5yearly,2095,29.9278341964569
