country,variant,freq,year,netmigrationrateper1000pop
417,estimates,5yearly,1950,1.924
417,estimates,5yearly,1955,2.769
417,estimates,5yearly,1960,8.702
417,estimates,5yearly,1965,7.523
417,estimates,5yearly,1970,-0.771
417,estimates,5yearly,1975,-2.657
417,estimates,5yearly,1980,-2.849
417,estimates,5yearly,1985,-6.067
417,estimates,5yearly,1990,-12.362
417,estimates,5yearly,1995,-1.15
417,estimates,5yearly,2000,-6.919
417,estimates,5yearly,2005,-2.919
417,estimates,5yearly,2010,-4.887
417,medium_variant,5yearly,2015,-3.288
417,medium_variant,5yearly,2020,-3.082
417,medium_variant,5yearly,2025,-2.926
417,medium_variant,5yearly,2030,-2.798
417,medium_variant,5yearly,2035,-2.685
417,medium_variant,5yearly,2040,-2.586
417,medium_variant,5yearly,2045,-2.502
417,medium_variant,5yearly,2050,-2.314
417,medium_variant,5yearly,2055,-2.145
417,medium_variant,5yearly,2060,-1.992
417,medium_variant,5yearly,2065,-1.85
417,medium_variant,5yearly,2070,-1.717
417,medium_variant,5yearly,2075,-1.59
417,medium_variant,5yearly,2080,-1.468
417,medium_variant,5yearly,2085,-1.35
417,medium_variant,5yearly,2090,-1.237
417,medium_variant,5yearly,2095,-1.127
417,estimates,5yearly,Regi,Kyrgyzstan
417,medium_variant,5yearly,Regi,Kyrgyzstan
