country,variant,freq,year,netmigrationrateper1000pop
752,estimates,5yearly,1950,1.459
752,estimates,5yearly,1955,1.282
752,estimates,5yearly,1960,2.111
752,estimates,5yearly,1965,3.316
752,estimates,5yearly,1970,0.463
752,estimates,5yearly,1975,2.145
752,estimates,5yearly,1980,0.715
752,estimates,5yearly,1985,3.18
752,estimates,5yearly,1990,3.596
752,estimates,5yearly,1995,1.32
752,estimates,5yearly,2000,3.163
752,estimates,5yearly,2005,5.697
752,estimates,5yearly,2010,5.304
752,medium_variant,5yearly,2015,4.023
752,medium_variant,5yearly,2020,2.919
752,medium_variant,5yearly,2025,2.837
752,medium_variant,5yearly,2030,2.771
752,medium_variant,5yearly,2035,2.715
752,medium_variant,5yearly,2040,2.662
752,medium_variant,5yearly,2045,2.607
752,medium_variant,5yearly,2050,2.427
752,medium_variant,5yearly,2055,2.257
752,medium_variant,5yearly,2060,2.097
752,medium_variant,5yearly,2065,1.943
752,medium_variant,5yearly,2070,1.795
752,medium_variant,5yearly,2075,1.651
752,medium_variant,5yearly,2080,1.514
752,medium_variant,5yearly,2085,1.381
752,medium_variant,5yearly,2090,1.251
752,medium_variant,5yearly,2095,1.124
752,estimates,5yearly,Regi,Sweden
752,medium_variant,5yearly,Regi,Sweden
