country,variant,freq,year,netmigrationrateper1000pop
826,estimates,5yearly,1950,-1.407
826,estimates,5yearly,1955,0.27
826,estimates,5yearly,1960,0.534
826,estimates,5yearly,1965,-0.309
826,estimates,5yearly,1970,0.381
826,estimates,5yearly,1975,0.139
826,estimates,5yearly,1980,-0.346
826,estimates,5yearly,1985,0.348
826,estimates,5yearly,1990,0.714
826,estimates,5yearly,1995,1.707
826,estimates,5yearly,2000,3.248
826,estimates,5yearly,2005,6.57
826,estimates,5yearly,2010,3.077
826,medium_variant,5yearly,2015,2.712
826,medium_variant,5yearly,2020,2.494
826,medium_variant,5yearly,2025,2.435
826,medium_variant,5yearly,2030,2.386
826,medium_variant,5yearly,2035,2.344
826,medium_variant,5yearly,2040,2.306
826,medium_variant,5yearly,2045,2.271
826,medium_variant,5yearly,2050,2.13
826,medium_variant,5yearly,2055,1.997
826,medium_variant,5yearly,2060,1.87
826,medium_variant,5yearly,2065,1.746
826,medium_variant,5yearly,2070,1.624
826,medium_variant,5yearly,2075,1.505
826,medium_variant,5yearly,2080,1.388
826,medium_variant,5yearly,2085,1.274
826,medium_variant,5yearly,2090,1.162
826,medium_variant,5yearly,2095,1.052
826,estimates,5yearly,Regi,United Kingdom
826,medium_variant,5yearly,Regi,United Kingdom
