country,variant,freq,year,netmigrationrateper1000pop
807,estimates,5yearly,1950,0
807,estimates,5yearly,1955,-6.239
807,estimates,5yearly,1960,-5.315
807,estimates,5yearly,1965,-3.499
807,estimates,5yearly,1970,-6.925
807,estimates,5yearly,1975,-1.583
807,estimates,5yearly,1980,-7.451
807,estimates,5yearly,1985,-9.937
807,estimates,5yearly,1990,-10.062
807,estimates,5yearly,1995,-0.498
807,estimates,5yearly,2000,-1.423
807,estimates,5yearly,2005,-0.716
807,estimates,5yearly,2010,-0.853
807,medium_variant,5yearly,2015,-0.48
807,medium_variant,5yearly,2020,-0.479
807,medium_variant,5yearly,2025,-0.48
807,medium_variant,5yearly,2030,-0.484
807,medium_variant,5yearly,2035,-0.492
807,medium_variant,5yearly,2040,-0.501
807,medium_variant,5yearly,2045,-0.512
807,medium_variant,5yearly,2050,-0.498
807,medium_variant,5yearly,2055,-0.483
807,medium_variant,5yearly,2060,-0.47
807,medium_variant,5yearly,2065,-0.455
807,medium_variant,5yearly,2070,-0.441
807,medium_variant,5yearly,2075,-0.425
807,medium_variant,5yearly,2080,-0.406
807,medium_variant,5yearly,2085,-0.385
807,medium_variant,5yearly,2090,-0.362
807,medium_variant,5yearly,2095,-0.337
