country,variant,freq,year,netmigrationrateper1000pop
196,estimates,5yearly,1950,-5.391
196,estimates,5yearly,1955,-2.411
196,estimates,5yearly,1960,-14.915
196,estimates,5yearly,1965,-2.626
196,estimates,5yearly,1970,0.967
196,estimates,5yearly,1975,-0.364
196,estimates,5yearly,1980,-7.957
196,estimates,5yearly,1985,4.67
196,estimates,5yearly,1990,10.652
196,estimates,5yearly,1995,11.844
196,estimates,5yearly,2000,11.676
196,estimates,5yearly,2005,10.963
196,estimates,5yearly,2010,3.96
196,medium_variant,5yearly,2015,4.223
196,medium_variant,5yearly,2020,4.074
196,medium_variant,5yearly,2025,3.954
196,medium_variant,5yearly,2030,3.852
196,medium_variant,5yearly,2035,3.766
196,medium_variant,5yearly,2040,3.695
196,medium_variant,5yearly,2045,3.639
196,medium_variant,5yearly,2050,3.421
196,medium_variant,5yearly,2055,3.222
196,medium_variant,5yearly,2060,3.038
196,medium_variant,5yearly,2065,2.863
196,medium_variant,5yearly,2070,2.696
196,medium_variant,5yearly,2075,2.533
196,medium_variant,5yearly,2080,2.372
196,medium_variant,5yearly,2085,2.212
196,medium_variant,5yearly,2090,2.048
196,medium_variant,5yearly,2095,1.88
