country,variant,freq,year,netmigrationrateper1000pop
51,estimates,5yearly,1950,6.838
51,estimates,5yearly,1955,6.973
51,estimates,5yearly,1960,6.886
51,estimates,5yearly,1965,8.732
51,estimates,5yearly,1970,6.451
51,estimates,5yearly,1975,1.161
51,estimates,5yearly,1980,-3.184
51,estimates,5yearly,1985,-3.929
51,estimates,5yearly,1990,-29.386
51,estimates,5yearly,1995,-14.244
51,estimates,5yearly,2000,-10.611
51,estimates,5yearly,2005,-12.519
51,estimates,5yearly,2010,-2.108
51,medium_variant,5yearly,2015,-1.707
51,medium_variant,5yearly,2020,-1.702
51,medium_variant,5yearly,2025,-1.711
51,medium_variant,5yearly,2030,-1.731
51,medium_variant,5yearly,2035,-1.758
51,medium_variant,5yearly,2040,-1.79
51,medium_variant,5yearly,2045,-1.829
51,medium_variant,5yearly,2050,-1.784
51,medium_variant,5yearly,2055,-1.743
51,medium_variant,5yearly,2060,-1.704
51,medium_variant,5yearly,2065,-1.664
51,medium_variant,5yearly,2070,-1.622
51,medium_variant,5yearly,2075,-1.578
51,medium_variant,5yearly,2080,-1.529
51,medium_variant,5yearly,2085,-1.471
51,medium_variant,5yearly,2090,-1.404
51,medium_variant,5yearly,2095,-1.326
