country,variant,freq,year,netmigrationrateper1000pop
24,estimates,5yearly,1950,0
24,estimates,5yearly,1955,-2.788
24,estimates,5yearly,1960,-4.558
24,estimates,5yearly,1965,-6.97
24,estimates,5yearly,1970,-2.24
24,estimates,5yearly,1975,0.276
24,estimates,5yearly,1980,4.793
24,estimates,5yearly,1985,-2.669
24,estimates,5yearly,1990,2.16
24,estimates,5yearly,1995,-1.654
24,estimates,5yearly,2000,1.918
24,estimates,5yearly,2005,0.795
24,estimates,5yearly,2010,0.682
24,medium_variant,5yearly,2015,0
24,medium_variant,5yearly,2020,0
24,medium_variant,5yearly,2025,-0.024
24,medium_variant,5yearly,2030,-0.021
24,medium_variant,5yearly,2035,-0.018
24,medium_variant,5yearly,2040,-0.016
24,medium_variant,5yearly,2045,-0.014
24,medium_variant,5yearly,2050,-0.012
24,medium_variant,5yearly,2055,-0.01
24,medium_variant,5yearly,2060,-0.009
24,medium_variant,5yearly,2065,-0.007
24,medium_variant,5yearly,2070,-0.006
24,medium_variant,5yearly,2075,-0.005
24,medium_variant,5yearly,2080,-0.005
24,medium_variant,5yearly,2085,-0.004
24,medium_variant,5yearly,2090,-0.003
24,medium_variant,5yearly,2095,-0.003
