country,variant,freq,year,netmigrationrateper1000pop
12,estimates,5yearly,1950,-6.639
12,estimates,5yearly,1955,-3.662
12,estimates,5yearly,1960,-4.787
12,estimates,5yearly,1965,-1.786
12,estimates,5yearly,1970,-3.171
12,estimates,5yearly,1975,-2.495
12,estimates,5yearly,1980,-0.773
12,estimates,5yearly,1985,-0.77
12,estimates,5yearly,1990,-0.939
12,estimates,5yearly,1995,-1.094
12,estimates,5yearly,2000,-1.273
12,estimates,5yearly,2005,-2.059
12,estimates,5yearly,2010,-0.754
12,medium_variant,5yearly,2015,-0.24
12,medium_variant,5yearly,2020,-0.223
12,medium_variant,5yearly,2025,-0.21
12,medium_variant,5yearly,2030,-0.2
12,medium_variant,5yearly,2035,-0.192
12,medium_variant,5yearly,2040,-0.184
12,medium_variant,5yearly,2045,-0.177
12,medium_variant,5yearly,2050,-0.163
12,medium_variant,5yearly,2055,-0.151
12,medium_variant,5yearly,2060,-0.14
12,medium_variant,5yearly,2065,-0.13
12,medium_variant,5yearly,2070,-0.121
12,medium_variant,5yearly,2075,-0.112
12,medium_variant,5yearly,2080,-0.104
12,medium_variant,5yearly,2085,-0.096
12,medium_variant,5yearly,2090,-0.088
12,medium_variant,5yearly,2095,-0.08
