country,variant,freq,year,netmigrationrateper1000pop
388,estimates,5yearly,1950,-4.912
388,estimates,5yearly,1955,-18.518
388,estimates,5yearly,1960,-17.109
388,estimates,5yearly,1965,-16.693
388,estimates,5yearly,1970,-9.516
388,estimates,5yearly,1975,-9.661
388,estimates,5yearly,1980,-6.568
388,estimates,5yearly,1985,-12.261
388,estimates,5yearly,1990,-8.158
388,estimates,5yearly,1995,-6.376
388,estimates,5yearly,2000,-6.268
388,estimates,5yearly,2005,-6.285
388,estimates,5yearly,2010,-6.546
388,medium_variant,5yearly,2015,-6.43
388,medium_variant,5yearly,2020,-6.156
388,medium_variant,5yearly,2025,-5.795
388,medium_variant,5yearly,2030,-5.479
388,medium_variant,5yearly,2035,-5.549
388,medium_variant,5yearly,2040,-5.666
388,medium_variant,5yearly,2045,-5.826
388,medium_variant,5yearly,2050,-5.725
388,medium_variant,5yearly,2055,-5.643
388,medium_variant,5yearly,2060,-5.581
388,medium_variant,5yearly,2065,-5.541
388,medium_variant,5yearly,2070,-5.517
388,medium_variant,5yearly,2075,-5.503
388,medium_variant,5yearly,2080,-5.492
388,medium_variant,5yearly,2085,-5.473
388,medium_variant,5yearly,2090,-5.43
388,medium_variant,5yearly,2095,-5.349
