country,variant,freq,year,netmigrationrateper1000pop
348,estimates,5yearly,1950,0.517
348,estimates,5yearly,1955,-3.516
348,estimates,5yearly,1960,0.431
348,estimates,5yearly,1965,0.306
348,estimates,5yearly,1970,-0.467
348,estimates,5yearly,1975,0.245
348,estimates,5yearly,1980,-2.172
348,estimates,5yearly,1985,-1.749
348,estimates,5yearly,1990,1.929
348,estimates,5yearly,1995,1.528
348,estimates,5yearly,2000,1.213
348,estimates,5yearly,2005,0.503
348,estimates,5yearly,2010,0.609
348,medium_variant,5yearly,2015,0.618
348,medium_variant,5yearly,2020,0.63
348,medium_variant,5yearly,2025,0.643
348,medium_variant,5yearly,2030,0.658
348,medium_variant,5yearly,2035,0.676
348,medium_variant,5yearly,2040,0.695
348,medium_variant,5yearly,2045,0.715
348,medium_variant,5yearly,2050,0.698
348,medium_variant,5yearly,2055,0.68
348,medium_variant,5yearly,2060,0.662
348,medium_variant,5yearly,2065,0.642
348,medium_variant,5yearly,2070,0.62
348,medium_variant,5yearly,2075,0.595
348,medium_variant,5yearly,2080,0.566
348,medium_variant,5yearly,2085,0.535
348,medium_variant,5yearly,2090,0.501
348,medium_variant,5yearly,2095,0.465
348,estimates,5yearly,Regi,Hungary
348,medium_variant,5yearly,Regi,Hungary
