country,variant,freq,year,netmigrationrateper1000pop
204,estimates,5yearly,1950,-2.018
204,estimates,5yearly,1955,-1.943
204,estimates,5yearly,1960,-1.919
204,estimates,5yearly,1965,-1.713
204,estimates,5yearly,1970,-1.609
204,estimates,5yearly,1975,-1.111
204,estimates,5yearly,1980,-0.543
204,estimates,5yearly,1985,-0.377
204,estimates,5yearly,1990,2.509
204,estimates,5yearly,1995,-0.089
204,estimates,5yearly,2000,0.674
204,estimates,5yearly,2005,-1.136
204,estimates,5yearly,2010,-0.855
204,medium_variant,5yearly,2015,-0.176
204,medium_variant,5yearly,2020,-0.154
204,medium_variant,5yearly,2025,-0.136
204,medium_variant,5yearly,2030,-0.12
204,medium_variant,5yearly,2035,-0.108
204,medium_variant,5yearly,2040,-0.097
204,medium_variant,5yearly,2045,-0.088
204,medium_variant,5yearly,2050,-0.076
204,medium_variant,5yearly,2055,-0.066
204,medium_variant,5yearly,2060,-0.058
204,medium_variant,5yearly,2065,-0.05
204,medium_variant,5yearly,2070,-0.044
204,medium_variant,5yearly,2075,-0.039
204,medium_variant,5yearly,2080,-0.034
204,medium_variant,5yearly,2085,-0.03
204,medium_variant,5yearly,2090,-0.026
204,medium_variant,5yearly,2095,-0.023
