country,variant,freq,year,netmigrationrateper1000pop
566,estimates,5yearly,1950,0.017
566,estimates,5yearly,1955,0.013
566,estimates,5yearly,1960,0.004
566,estimates,5yearly,1965,-0.163
566,estimates,5yearly,1970,-0.129
566,estimates,5yearly,1975,2.498
566,estimates,5yearly,1980,-1.71
566,estimates,5yearly,1985,-0.204
566,estimates,5yearly,1990,-0.188
566,estimates,5yearly,1995,-0.165
566,estimates,5yearly,2000,-0.26
566,estimates,5yearly,2005,-0.403
566,estimates,5yearly,2010,-0.353
566,medium_variant,5yearly,2015,-0.31
566,medium_variant,5yearly,2020,-0.273
566,medium_variant,5yearly,2025,-0.241
566,medium_variant,5yearly,2030,-0.214
566,medium_variant,5yearly,2035,-0.19
566,medium_variant,5yearly,2040,-0.17
566,medium_variant,5yearly,2045,-0.154
566,medium_variant,5yearly,2050,-0.132
566,medium_variant,5yearly,2055,-0.114
566,medium_variant,5yearly,2060,-0.099
566,medium_variant,5yearly,2065,-0.086
566,medium_variant,5yearly,2070,-0.075
566,medium_variant,5yearly,2075,-0.066
566,medium_variant,5yearly,2080,-0.058
566,medium_variant,5yearly,2085,-0.051
566,medium_variant,5yearly,2090,-0.044
566,medium_variant,5yearly,2095,-0.039
566,estimates,5yearly,Regi,Nigeria
566,medium_variant,5yearly,Regi,Nigeria
