country,variant,freq,year,netmigrationrateper1000pop
498,estimates,5yearly,1950,7.254
498,estimates,5yearly,1955,9.998
498,estimates,5yearly,1960,6.366
498,estimates,5yearly,1965,4.297
498,estimates,5yearly,1970,3.004
498,estimates,5yearly,1975,-1.346
498,estimates,5yearly,1980,-0.447
498,estimates,5yearly,1985,-3.941
498,estimates,5yearly,1990,-6.065
498,estimates,5yearly,1995,-7.743
498,estimates,5yearly,2000,-0.578
498,estimates,5yearly,2005,-2.325
498,estimates,5yearly,2010,-0.468
498,medium_variant,5yearly,2015,-0.708
498,medium_variant,5yearly,2020,-0.719
498,medium_variant,5yearly,2025,-0.735
498,medium_variant,5yearly,2030,-0.757
498,medium_variant,5yearly,2035,-0.784
498,medium_variant,5yearly,2040,-0.815
498,medium_variant,5yearly,2045,-0.851
498,medium_variant,5yearly,2050,-0.846
498,medium_variant,5yearly,2055,-0.842
498,medium_variant,5yearly,2060,-0.839
498,medium_variant,5yearly,2065,-0.838
498,medium_variant,5yearly,2070,-0.835
498,medium_variant,5yearly,2075,-0.829
498,medium_variant,5yearly,2080,-0.814
498,medium_variant,5yearly,2085,-0.791
498,medium_variant,5yearly,2090,-0.758
498,medium_variant,5yearly,2095,-0.718
498,estimates,5yearly,Regi,Republic of Moldova
498,medium_variant,5yearly,Regi,Republic of Moldova
