country,variant,freq,year,netmigrationrateper1000pop
68,estimates,5yearly,1950,-1.983
68,estimates,5yearly,1955,-1.7
68,estimates,5yearly,1960,-1.752
68,estimates,5yearly,1965,-1.726
68,estimates,5yearly,1970,-1.808
68,estimates,5yearly,1975,-2.265
68,estimates,5yearly,1980,-2.949
68,estimates,5yearly,1985,-3.275
68,estimates,5yearly,1990,-2.524
68,estimates,5yearly,1995,-2.087
68,estimates,5yearly,2000,-2.061
68,estimates,5yearly,2005,-1.764
68,estimates,5yearly,2010,-1.197
68,medium_variant,5yearly,2015,-0.898
68,medium_variant,5yearly,2020,-0.674
68,medium_variant,5yearly,2025,-0.497
68,medium_variant,5yearly,2030,-0.36
68,medium_variant,5yearly,2035,-0.341
68,medium_variant,5yearly,2040,-0.326
68,medium_variant,5yearly,2045,-0.313
68,medium_variant,5yearly,2050,-0.287
68,medium_variant,5yearly,2055,-0.263
68,medium_variant,5yearly,2060,-0.243
68,medium_variant,5yearly,2065,-0.224
68,medium_variant,5yearly,2070,-0.207
68,medium_variant,5yearly,2075,-0.191
68,medium_variant,5yearly,2080,-0.176
68,medium_variant,5yearly,2085,-0.162
68,medium_variant,5yearly,2090,-0.149
68,medium_variant,5yearly,2095,-0.136
68,estimates,5yearly,Regi,Bolivia (Plurinational State of)
68,medium_variant,5yearly,Regi,Bolivia (Plurinational State of)
