country,variant,freq,year,netmigrationrateper1000pop
524,estimates,5yearly,1950,-0.913
524,estimates,5yearly,1955,-1.658
524,estimates,5yearly,1960,-1.335
524,estimates,5yearly,1965,-0.368
524,estimates,5yearly,1970,-0.092
524,estimates,5yearly,1975,-0.581
524,estimates,5yearly,1980,-1.279
524,estimates,5yearly,1985,-2.44
524,estimates,5yearly,1990,0.758
524,estimates,5yearly,1995,-4.118
524,estimates,5yearly,2000,-6.463
524,estimates,5yearly,2005,-7.777
524,estimates,5yearly,2010,-2.675
524,medium_variant,5yearly,2015,-2.376
524,medium_variant,5yearly,2020,-1.933
524,medium_variant,5yearly,2025,-1.847
524,medium_variant,5yearly,2030,-1.78
524,medium_variant,5yearly,2035,-1.731
524,medium_variant,5yearly,2040,-1.696
524,medium_variant,5yearly,2045,-1.672
524,medium_variant,5yearly,2050,-1.574
524,medium_variant,5yearly,2055,-1.487
524,medium_variant,5yearly,2060,-1.409
524,medium_variant,5yearly,2065,-1.34
524,medium_variant,5yearly,2070,-1.277
524,medium_variant,5yearly,2075,-1.22
524,medium_variant,5yearly,2080,-1.166
524,medium_variant,5yearly,2085,-1.114
524,medium_variant,5yearly,2090,-1.06
524,medium_variant,5yearly,2095,-1.003
524,estimates,5yearly,Regi,Nepal
524,medium_variant,5yearly,Regi,Nepal
