country,variant,freq,year,netmigrationrateper1000pop
784,estimates,5yearly,1950,-0.37
784,estimates,5yearly,1955,-0.406
784,estimates,5yearly,1960,62.357
784,estimates,5yearly,1965,55.795
784,estimates,5yearly,1970,134.258
784,estimates,5yearly,1975,97.159
784,estimates,5yearly,1980,30.271
784,estimates,5yearly,1985,32.154
784,estimates,5yearly,1990,34.173
784,estimates,5yearly,1995,34.581
784,estimates,5yearly,2000,60.043
784,estimates,5yearly,2005,103.687
784,estimates,5yearly,2010,11.019
784,medium_variant,5yearly,2015,6.348
784,medium_variant,5yearly,2020,5.729
784,medium_variant,5yearly,2025,5.398
784,medium_variant,5yearly,2030,4.582
784,medium_variant,5yearly,2035,4.361
784,medium_variant,5yearly,2040,4.172
784,medium_variant,5yearly,2045,3.863
784,medium_variant,5yearly,2050,3.558
784,medium_variant,5yearly,2055,3.286
784,medium_variant,5yearly,2060,3.039
784,medium_variant,5yearly,2065,2.811
784,medium_variant,5yearly,2070,2.598
784,medium_variant,5yearly,2075,2.399
784,medium_variant,5yearly,2080,2.211
784,medium_variant,5yearly,2085,2.032
784,medium_variant,5yearly,2090,1.859
784,medium_variant,5yearly,2095,1.691
