country,variant,freq,year,netmigrationrateper1000pop
44,estimates,5yearly,1950,-0.541
44,estimates,5yearly,1955,17.125
44,estimates,5yearly,1960,23.01
44,estimates,5yearly,1965,18.203
44,estimates,5yearly,1970,0.99
44,estimates,5yearly,1975,2.794
44,estimates,5yearly,1980,0.162
44,estimates,5yearly,1985,-0.895
44,estimates,5yearly,1990,-0.295
44,estimates,5yearly,1995,-2.143
44,estimates,5yearly,2000,9.875
44,estimates,5yearly,2005,8.325
44,estimates,5yearly,2010,5.174
44,medium_variant,5yearly,2015,2.52
44,medium_variant,5yearly,2020,2.405
44,medium_variant,5yearly,2025,2.313
44,medium_variant,5yearly,2030,2.242
44,medium_variant,5yearly,2035,2.19
44,medium_variant,5yearly,2040,2.15
44,medium_variant,5yearly,2045,2.119
44,medium_variant,5yearly,2050,1.992
44,medium_variant,5yearly,2055,1.875
44,medium_variant,5yearly,2060,1.763
44,medium_variant,5yearly,2065,1.655
44,medium_variant,5yearly,2070,1.555
44,medium_variant,5yearly,2075,1.455
44,medium_variant,5yearly,2080,1.359
44,medium_variant,5yearly,2085,1.261
44,medium_variant,5yearly,2090,1.166
44,medium_variant,5yearly,2095,1.066
44,estimates,5yearly,Regi,Bahamas
44,medium_variant,5yearly,Regi,Bahamas
