country,variant,freq,year,netmigrationrateper1000pop
140,estimates,5yearly,1950,0
140,estimates,5yearly,1955,0
140,estimates,5yearly,1960,1.514
140,estimates,5yearly,1965,1.512
140,estimates,5yearly,1970,-2.088
140,estimates,5yearly,1975,0.372
140,estimates,5yearly,1980,3.269
140,estimates,5yearly,1985,-3.229
140,estimates,5yearly,1990,3.178
140,estimates,5yearly,1995,1.407
140,estimates,5yearly,2000,-1.238
140,estimates,5yearly,2005,-5.859
140,estimates,5yearly,2010,-17.616
140,medium_variant,5yearly,2015,-6.338
140,medium_variant,5yearly,2020,-0.961
140,medium_variant,5yearly,2025,-0.861
140,medium_variant,5yearly,2030,-0.774
140,medium_variant,5yearly,2035,-0.7
140,medium_variant,5yearly,2040,-0.639
140,medium_variant,5yearly,2045,-0.588
140,medium_variant,5yearly,2050,-0.517
140,medium_variant,5yearly,2055,-0.456
140,medium_variant,5yearly,2060,-0.403
140,medium_variant,5yearly,2065,-0.358
140,medium_variant,5yearly,2070,-0.318
140,medium_variant,5yearly,2075,-0.284
140,medium_variant,5yearly,2080,-0.254
140,medium_variant,5yearly,2085,-0.227
140,medium_variant,5yearly,2090,-0.202
140,medium_variant,5yearly,2095,-0.18
