country,variant,freq,year,netmigrationrateper1000pop
762,estimates,5yearly,1950,4.302
762,estimates,5yearly,1955,-1.97
762,estimates,5yearly,1960,1.821
762,estimates,5yearly,1965,1.911
762,estimates,5yearly,1970,-0.772
762,estimates,5yearly,1975,-0.933
762,estimates,5yearly,1980,-1.81
762,estimates,5yearly,1985,-2.771
762,estimates,5yearly,1990,-10.473
762,estimates,5yearly,1995,-9.842
762,estimates,5yearly,2000,-2.525
762,estimates,5yearly,2005,-2.021
762,estimates,5yearly,2010,-2.471
762,medium_variant,5yearly,2015,-2.219
762,medium_variant,5yearly,2020,-2.017
762,medium_variant,5yearly,2025,-1.856
762,medium_variant,5yearly,2030,-1.723
762,medium_variant,5yearly,2035,-1.606
762,medium_variant,5yearly,2040,-1.504
762,medium_variant,5yearly,2045,-1.416
762,medium_variant,5yearly,2050,-1.277
762,medium_variant,5yearly,2055,-1.157
762,medium_variant,5yearly,2060,-1.051
762,medium_variant,5yearly,2065,-0.956
762,medium_variant,5yearly,2070,-0.869
762,medium_variant,5yearly,2075,-0.79
762,medium_variant,5yearly,2080,-0.719
762,medium_variant,5yearly,2085,-0.652
762,medium_variant,5yearly,2090,-0.59
762,medium_variant,5yearly,2095,-0.531
