country,variant,freq,year,netmigrationrateper1000pop
392,estimates,5yearly,1950,0
392,estimates,5yearly,1955,-0.219
392,estimates,5yearly,1960,-0.315
392,estimates,5yearly,1965,1.611
392,estimates,5yearly,1970,1.339
392,estimates,5yearly,1975,0.356
392,estimates,5yearly,1980,0.083
392,estimates,5yearly,1985,-0.484
392,estimates,5yearly,1990,0.074
392,estimates,5yearly,1995,-0.158
392,estimates,5yearly,2000,0.257
392,estimates,5yearly,2005,0.432
392,estimates,5yearly,2010,0.558
392,medium_variant,5yearly,2015,0.393
392,medium_variant,5yearly,2020,0.399
392,medium_variant,5yearly,2025,0.407
392,medium_variant,5yearly,2030,0.417
392,medium_variant,5yearly,2035,0.428
392,medium_variant,5yearly,2040,0.44
392,medium_variant,5yearly,2045,0.453
392,medium_variant,5yearly,2050,0.443
392,medium_variant,5yearly,2055,0.432
392,medium_variant,5yearly,2060,0.42
392,medium_variant,5yearly,2065,0.408
392,medium_variant,5yearly,2070,0.395
392,medium_variant,5yearly,2075,0.379
392,medium_variant,5yearly,2080,0.361
392,medium_variant,5yearly,2085,0.34
392,medium_variant,5yearly,2090,0.317
392,medium_variant,5yearly,2095,0.293
