country,variant,freq,year,netmigrationrateper1000pop
728,estimates,5yearly,1950,0.0
728,estimates,5yearly,1955,0.0
728,estimates,5yearly,1960,0.0
728,estimates,5yearly,1965,0.0
728,estimates,5yearly,1970,1.287
728,estimates,5yearly,1975,2.72
728,estimates,5yearly,1980,5.908
728,estimates,5yearly,1985,-14.44
728,estimates,5yearly,1990,-38.333
728,estimates,5yearly,1995,13.158
728,estimates,5yearly,2000,11.668
728,estimates,5yearly,2005,17.275
728,estimates,5yearly,2010,7.745
728,medium_variant,5yearly,2015,2.354
728,medium_variant,5yearly,2020,0.69
728,medium_variant,5yearly,2025,0.0
728,medium_variant,5yearly,2030,-0.274
728,medium_variant,5yearly,2035,-0.248
728,medium_variant,5yearly,2040,-0.225
728,medium_variant,5yearly,2045,-0.206
728,medium_variant,5yearly,2050,-0.18
728,medium_variant,5yearly,2055,-0.158
728,medium_variant,5yearly,2060,-0.139
728,medium_variant,5yearly,2065,-0.123
728,medium_variant,5yearly,2070,-0.109
728,medium_variant,5yearly,2075,-0.096
728,medium_variant,5yearly,2080,-0.085
728,medium_variant,5yearly,2085,-0.076
728,medium_variant,5yearly,2090,-0.067
728,medium_variant,5yearly,2095,-0.059
728,estimates,5yearly,Regi,South Sudan
728,medium_variant,5yearly,Regi,South Sudan
