country,variant,freq,year,netmigrationrateper1000pop
48,estimates,5yearly,1950,4.944
48,estimates,5yearly,1955,10.622
48,estimates,5yearly,1960,-4.796
48,estimates,5yearly,1965,-8.032
48,estimates,5yearly,1970,15.964
48,estimates,5yearly,1975,31.264
48,estimates,5yearly,1980,1.66
48,estimates,5yearly,1985,5.637
48,estimates,5yearly,1990,2.069
48,estimates,5yearly,1995,12.759
48,estimates,5yearly,2000,40.032
48,estimates,5yearly,2005,51.079
48,estimates,5yearly,2010,6.43
48,medium_variant,5yearly,2015,30.623
48,medium_variant,5yearly,2020,8.427
48,medium_variant,5yearly,2025,6.709
48,medium_variant,5yearly,2030,2.902
48,medium_variant,5yearly,2035,1.849
48,medium_variant,5yearly,2040,1.787
48,medium_variant,5yearly,2045,1.739
48,medium_variant,5yearly,2050,1.618
48,medium_variant,5yearly,2055,1.508
48,medium_variant,5yearly,2060,1.407
48,medium_variant,5yearly,2065,1.315
48,medium_variant,5yearly,2070,1.23
48,medium_variant,5yearly,2075,1.151
48,medium_variant,5yearly,2080,1.079
48,medium_variant,5yearly,2085,1.01
48,medium_variant,5yearly,2090,0.945
48,medium_variant,5yearly,2095,0.879
