country,variant,freq,year,netmigrationrateper1000pop
608,estimates,5yearly,1950,0.005
608,estimates,5yearly,1955,0.008
608,estimates,5yearly,1960,0.003
608,estimates,5yearly,1965,-1.63
608,estimates,5yearly,1970,-1.233
608,estimates,5yearly,1975,-1.414
608,estimates,5yearly,1980,-0.695
608,estimates,5yearly,1985,-1.028
608,estimates,5yearly,1990,-1.532
608,estimates,5yearly,1995,-2.072
608,estimates,5yearly,2000,-2.672
608,estimates,5yearly,2005,-3.333
608,estimates,5yearly,2010,-1.33
608,medium_variant,5yearly,2015,-1.23
608,medium_variant,5yearly,2020,-0.88
608,medium_variant,5yearly,2025,-0.741
608,medium_variant,5yearly,2030,-0.698
608,medium_variant,5yearly,2035,-0.661
608,medium_variant,5yearly,2040,-0.631
608,medium_variant,5yearly,2045,-0.606
608,medium_variant,5yearly,2050,-0.556
608,medium_variant,5yearly,2055,-0.511
608,medium_variant,5yearly,2060,-0.471
608,medium_variant,5yearly,2065,-0.434
608,medium_variant,5yearly,2070,-0.4
608,medium_variant,5yearly,2075,-0.369
608,medium_variant,5yearly,2080,-0.34
608,medium_variant,5yearly,2085,-0.312
608,medium_variant,5yearly,2090,-0.286
608,medium_variant,5yearly,2095,-0.26
