country,variant,freq,year,netmigrationrateper1000pop
450,estimates,5yearly,1950,0.0
450,estimates,5yearly,1955,0.0
450,estimates,5yearly,1960,0.0
450,estimates,5yearly,1965,-0.259
450,estimates,5yearly,1970,-0.538
450,estimates,5yearly,1975,-0.737
450,estimates,5yearly,1980,-0.213
450,estimates,5yearly,1985,-0.185
450,estimates,5yearly,1990,-0.152
450,estimates,5yearly,1995,-0.116
450,estimates,5yearly,2000,-0.088
450,estimates,5yearly,2005,-0.076
450,estimates,5yearly,2010,-0.066
450,medium_variant,5yearly,2015,-0.058
450,medium_variant,5yearly,2020,-0.051
450,medium_variant,5yearly,2025,-0.045
450,medium_variant,5yearly,2030,-0.04
450,medium_variant,5yearly,2035,-0.036
450,medium_variant,5yearly,2040,-0.032
450,medium_variant,5yearly,2045,-0.029
450,medium_variant,5yearly,2050,-0.025
450,medium_variant,5yearly,2055,-0.022
450,medium_variant,5yearly,2060,-0.019
450,medium_variant,5yearly,2065,-0.017
450,medium_variant,5yearly,2070,-0.015
450,medium_variant,5yearly,2075,-0.013
450,medium_variant,5yearly,2080,-0.012
450,medium_variant,5yearly,2085,-0.01
450,medium_variant,5yearly,2090,-0.009
450,medium_variant,5yearly,2095,-0.008
450,estimates,5yearly,Regi,Madagascar
450,medium_variant,5yearly,Regi,Madagascar
