country,variant,freq,year,netmigrationrateper1000pop
484,estimates,5yearly,1950,-1.32
484,estimates,5yearly,1955,-1.639
484,estimates,5yearly,1960,-1.986
484,estimates,5yearly,1965,-2.566
484,estimates,5yearly,1970,-3.189
484,estimates,5yearly,1975,-3.646
484,estimates,5yearly,1980,-4.141
484,estimates,5yearly,1985,-4.39
484,estimates,5yearly,1990,-2.905
484,estimates,5yearly,1995,-4.811
484,estimates,5yearly,2000,-5.541
484,estimates,5yearly,2005,-0.436
484,estimates,5yearly,2010,-0.493
484,medium_variant,5yearly,2015,-0.462
484,medium_variant,5yearly,2020,-0.4
484,medium_variant,5yearly,2025,-0.346
484,medium_variant,5yearly,2030,-0.333
484,medium_variant,5yearly,2035,-0.322
484,medium_variant,5yearly,2040,-0.313
484,medium_variant,5yearly,2045,-0.307
484,medium_variant,5yearly,2050,-0.287
484,medium_variant,5yearly,2055,-0.27
484,medium_variant,5yearly,2060,-0.254
484,medium_variant,5yearly,2065,-0.24
484,medium_variant,5yearly,2070,-0.226
484,medium_variant,5yearly,2075,-0.213
484,medium_variant,5yearly,2080,-0.201
484,medium_variant,5yearly,2085,-0.188
484,medium_variant,5yearly,2090,-0.176
484,medium_variant,5yearly,2095,-0.163
