country,variant,freq,year,netmigrationrateper1000pop
706,estimates,5yearly,1950,0.0
706,estimates,5yearly,1955,-0.101
706,estimates,5yearly,1960,-0.091
706,estimates,5yearly,1965,0.117
706,estimates,5yearly,1970,0.0
706,estimates,5yearly,1975,73.065
706,estimates,5yearly,1980,-12.194
706,estimates,5yearly,1985,-11.268
706,estimates,5yearly,1990,-21.353
706,estimates,5yearly,1995,-2.433
706,estimates,5yearly,2000,-3.771
706,estimates,5yearly,2005,-3.317
706,estimates,5yearly,2010,-3.495
706,medium_variant,5yearly,2015,-2.663
706,medium_variant,5yearly,2020,-1.724
706,medium_variant,5yearly,2025,-1.491
706,medium_variant,5yearly,2030,-1.296
706,medium_variant,5yearly,2035,-1.134
706,medium_variant,5yearly,2040,-0.999
706,medium_variant,5yearly,2045,-0.885
706,medium_variant,5yearly,2050,-0.75
706,medium_variant,5yearly,2055,-0.639
706,medium_variant,5yearly,2060,-0.546
706,medium_variant,5yearly,2065,-0.469
706,medium_variant,5yearly,2070,-0.404
706,medium_variant,5yearly,2075,-0.348
706,medium_variant,5yearly,2080,-0.301
706,medium_variant,5yearly,2085,-0.261
706,medium_variant,5yearly,2090,-0.225
706,medium_variant,5yearly,2095,-0.194
706,estimates,5yearly,Regi,Somalia
706,medium_variant,5yearly,Regi,Somalia
