country,variant,freq,year,netmigrationrateper1000pop
222,estimates,5yearly,1950,-5.37
222,estimates,5yearly,1955,-3.38
222,estimates,5yearly,1960,-1.613
222,estimates,5yearly,1965,-2.581
222,estimates,5yearly,1970,-4.656
222,estimates,5yearly,1975,-7.526
222,estimates,5yearly,1980,-9.753
222,estimates,5yearly,1985,-10.087
222,estimates,5yearly,1990,-9.761
222,estimates,5yearly,1995,-11.39
222,estimates,5yearly,2000,-10.517
222,estimates,5yearly,2005,-9.371
222,estimates,5yearly,2010,-7.707
222,medium_variant,5yearly,2015,-6.338
222,medium_variant,5yearly,2020,-5.193
222,medium_variant,5yearly,2025,-4.218
222,medium_variant,5yearly,2030,-3.964
222,medium_variant,5yearly,2035,-3.358
222,medium_variant,5yearly,2040,-3.331
222,medium_variant,5yearly,2045,-3.323
222,medium_variant,5yearly,2050,-3.163
222,medium_variant,5yearly,2055,-3.017
222,medium_variant,5yearly,2060,-2.882
222,medium_variant,5yearly,2065,-2.758
222,medium_variant,5yearly,2070,-2.642
222,medium_variant,5yearly,2075,-2.534
222,medium_variant,5yearly,2080,-2.431
222,medium_variant,5yearly,2085,-2.328
222,medium_variant,5yearly,2090,-2.222
222,medium_variant,5yearly,2095,-2.106
