country,variant,freq,year,netmigrationrateper1000pop
792,estimates,5yearly,1950,-0.166
792,estimates,5yearly,1955,-0.464
792,estimates,5yearly,1960,-1.027
792,estimates,5yearly,1965,-1.093
792,estimates,5yearly,1970,-1.295
792,estimates,5yearly,1975,-1.249
792,estimates,5yearly,1980,-0.301
792,estimates,5yearly,1985,-0.388
792,estimates,5yearly,1990,-0.427
792,estimates,5yearly,1995,-0.329
792,estimates,5yearly,2000,-0.122
792,estimates,5yearly,2005,-0.143
792,estimates,5yearly,2010,4.322
792,medium_variant,5yearly,2015,3.763
792,medium_variant,5yearly,2020,-3.236
792,medium_variant,5yearly,2025,-2.177
792,medium_variant,5yearly,2030,-0.725
792,medium_variant,5yearly,2035,-0.653
792,medium_variant,5yearly,2040,-0.64
792,medium_variant,5yearly,2045,-0.631
792,medium_variant,5yearly,2050,-0.594
792,medium_variant,5yearly,2055,-0.561
792,medium_variant,5yearly,2060,-0.531
792,medium_variant,5yearly,2065,-0.503
792,medium_variant,5yearly,2070,-0.477
792,medium_variant,5yearly,2075,-0.451
792,medium_variant,5yearly,2080,-0.425
792,medium_variant,5yearly,2085,-0.399
792,medium_variant,5yearly,2090,-0.373
792,medium_variant,5yearly,2095,-0.346
792,estimates,5yearly,Regi,Turkey
792,medium_variant,5yearly,Regi,Turkey
