country,variant,freq,year,netmigrationrateper1000pop
800,estimates,5yearly,1950,0.0
800,estimates,5yearly,1955,0.0
800,estimates,5yearly,1960,3.383
800,estimates,5yearly,1965,1.222
800,estimates,5yearly,1970,-4.746
800,estimates,5yearly,1975,-2.852
800,estimates,5yearly,1980,-1.696
800,estimates,5yearly,1985,2.909
800,estimates,5yearly,1990,1.263
800,estimates,5yearly,1995,-0.41
800,estimates,5yearly,2000,-0.038
800,estimates,5yearly,2005,-0.865
800,estimates,5yearly,2010,-0.81
800,medium_variant,5yearly,2015,-0.687
800,medium_variant,5yearly,2020,-0.587
800,medium_variant,5yearly,2025,-0.505
800,medium_variant,5yearly,2030,-0.437
800,medium_variant,5yearly,2035,-0.382
800,medium_variant,5yearly,2040,-0.337
800,medium_variant,5yearly,2045,-0.3
800,medium_variant,5yearly,2050,-0.256
800,medium_variant,5yearly,2055,-0.219
800,medium_variant,5yearly,2060,-0.189
800,medium_variant,5yearly,2065,-0.163
800,medium_variant,5yearly,2070,-0.142
800,medium_variant,5yearly,2075,-0.123
800,medium_variant,5yearly,2080,-0.108
800,medium_variant,5yearly,2085,-0.094
800,medium_variant,5yearly,2090,-0.082
800,medium_variant,5yearly,2095,-0.072
800,estimates,5yearly,Regi,Uganda
800,medium_variant,5yearly,Regi,Uganda
