country,variant,freq,year,netmigrationrateper1000pop
56,estimates,5yearly,1950,1.226
56,estimates,5yearly,1955,1.033
56,estimates,5yearly,1960,0.823
56,estimates,5yearly,1965,0.992
56,estimates,5yearly,1970,1.463
56,estimates,5yearly,1975,1.497
56,estimates,5yearly,1980,0.374
56,estimates,5yearly,1985,0.854
56,estimates,5yearly,1990,2.119
56,estimates,5yearly,1995,0.994
56,estimates,5yearly,2000,4.216
56,estimates,5yearly,2005,5.478
56,estimates,5yearly,2010,4.655
56,medium_variant,5yearly,2015,4.191
56,medium_variant,5yearly,2020,2.048
56,medium_variant,5yearly,2025,2.015
56,medium_variant,5yearly,2030,1.987
56,medium_variant,5yearly,2035,1.963
56,medium_variant,5yearly,2040,1.944
56,medium_variant,5yearly,2045,1.928
56,medium_variant,5yearly,2050,1.821
56,medium_variant,5yearly,2055,1.718
56,medium_variant,5yearly,2060,1.616
56,medium_variant,5yearly,2065,1.516
56,medium_variant,5yearly,2070,1.415
56,medium_variant,5yearly,2075,1.315
56,medium_variant,5yearly,2080,1.215
56,medium_variant,5yearly,2085,1.117
56,medium_variant,5yearly,2090,1.02
56,medium_variant,5yearly,2095,0.923
56,estimates,5yearly,Regi,Belgium
56,medium_variant,5yearly,Regi,Belgium
