country,variant,freq,year,netmigrationrateper1000pop
32,estimates,5yearly,1950,3.437
32,estimates,5yearly,1955,1.416
32,estimates,5yearly,1960,1.137
32,estimates,5yearly,1965,1.124
32,estimates,5yearly,1970,2.318
32,estimates,5yearly,1975,-1.698
32,estimates,5yearly,1980,0.957
32,estimates,5yearly,1985,1.014
32,estimates,5yearly,1990,0.177
32,estimates,5yearly,1995,-0.444
32,estimates,5yearly,2000,-0.472
32,estimates,5yearly,2005,-0.423
32,estimates,5yearly,2010,0.142
32,medium_variant,5yearly,2015,0.108
32,medium_variant,5yearly,2020,0.082
32,medium_variant,5yearly,2025,0.064
32,medium_variant,5yearly,2030,0.048
32,medium_variant,5yearly,2035,0.046
32,medium_variant,5yearly,2040,0.045
32,medium_variant,5yearly,2045,0.044
32,medium_variant,5yearly,2050,0.041
32,medium_variant,5yearly,2055,0.038
32,medium_variant,5yearly,2060,0.035
32,medium_variant,5yearly,2065,0.033
32,medium_variant,5yearly,2070,0.031
32,medium_variant,5yearly,2075,0.028
32,medium_variant,5yearly,2080,0.026
32,medium_variant,5yearly,2085,0.024
32,medium_variant,5yearly,2090,0.022
32,medium_variant,5yearly,2095,0.02
